,ts_code,symbol,name,area,industry
555,600702.SH,600702,舍得酒业,四川,白酒
556,600703.SH,600703,三安光电,湖北,半导体
557,600704.SH,600704,物产中大,浙江,仓储物流
558,600705.SH,600705,中航产融,黑龙江,多元金融
559,600706.SH,600706,曲江文旅,陕西,旅游服务
560,600707.SH,600707,彩虹股份,陕西,元器件
561,600708.SH,600708,光明地产,上海,全国地产
562,600710.SH,600710,苏美达,江苏,商贸代理
563,600711.SH,600711,盛屯矿业,福建,小金属
564,600712.SH,600712,南宁百货,广西,百货
565,600713.SH,600713,南京医药,江苏,医药商业
566,600714.SH,600714,金瑞矿业,青海,化工原料
567,600715.SH,600715,文投控股,辽宁,影视音像
568,600716.SH,600716,凤凰股份,江苏,区域地产
569,600717.SH,600717,天津港,天津,港口
570,600718.SH,600718,东软集团,辽宁,软件服务
571,600719.SH,600719,ST热电,辽宁,供气供热
572,600720.SH,600720,祁连山,甘肃,水泥
573,600721.SH,600721,百花医药,新疆,生物制药
574,600722.SH,600722,金牛化工,河北,化工原料
575,600724.SH,600724,宁波富达,浙江,水泥
576,600725.SH,600725,云维股份,云南,焦炭加工
577,600726.SH,600726,*ST华源,黑龙江,火力发电
578,600727.SH,600727,鲁北化工,山东,化工原料
579,600728.SH,600728,佳都科技,广东,软件服务
580,600729.SH,600729,重庆百货,重庆,百货
581,600730.SH,600730,中国高科,北京,综合类
582,600731.SH,600731,湖南海利,湖南,农药化肥
583,600732.SH,600732,爱旭股份,上海,电气设备
584,600733.SH,600733,北汽蓝谷,北京,汽车整车
585,600734.SH,600734,ST实达,福建,IT设备
586,600735.SH,600735,新华锦,山东,服饰
587,600736.SH,600736,苏州高新,江苏,园区开发
588,600737.SH,600737,中粮糖业,新疆,食品
589,600738.SH,600738,丽尚国潮,甘肃,百货
590,600739.SH,600739,辽宁成大,辽宁,商贸代理
591,600740.SH,600740,山西焦化,山西,焦炭加工
592,600741.SH,600741,华域汽车,上海,汽车配件
593,600742.SH,600742,一汽富维,吉林,汽车配件
594,600743.SH,600743,华远地产,北京,区域地产
595,600744.SH,600744,华银电力,湖南,火力发电
596,600745.SH,600745,闻泰科技,湖北,通信设备
597,600746.SH,600746,江苏索普,江苏,化工原料
598,600748.SH,600748,上实发展,上海,全国地产
599,600749.SH,600749,西藏旅游,西藏,旅游景点
600,600750.SH,600750,江中药业,江西,中成药
601,600751.SH,600751,海航科技,天津,商贸代理
602,600753.SH,600753,东方银星,福建,商贸代理
603,600754.SH,600754,锦江酒店,上海,酒店餐饮
604,600755.SH,600755,厦门国贸,福建,仓储物流
605,600756.SH,600756,浪潮软件,山东,软件服务
606,600757.SH,600757,长江传媒,湖北,出版业
607,600758.SH,600758,辽宁能源,辽宁,煤炭开采
608,600759.SH,600759,ST洲际,海南,石油开采
609,600760.SH,600760,中航沈飞,山东,航空
610,600761.SH,600761,安徽合力,安徽,工程机械
611,600763.SH,600763,通策医疗,浙江,医疗保健
612,600764.SH,600764,中国海防,北京,通信设备
613,600765.SH,600765,中航重机,贵州,航空
614,600766.SH,600766,*ST园城,山东,黄金
615,600767.SH,600767,*ST运盛,四川,医疗保健
616,600768.SH,600768,宁波富邦,浙江,铝
617,600769.SH,600769,祥龙电业,湖北,建筑工程
618,600770.SH,600770,综艺股份,江苏,综合类
619,600771.SH,600771,广誉远,山西,中成药
620,600773.SH,600773,西藏城投,西藏,区域地产
621,600774.SH,600774,汉商集团,湖北,化学制药
622,600775.SH,600775,南京熊猫,江苏,通信设备
623,600776.SH,600776,东方通信,浙江,通信设备
624,600777.SH,600777,新潮能源,山东,石油开采
625,600778.SH,600778,友好集团,新疆,百货
626,600779.SH,600779,水井坊,四川,白酒
627,600780.SH,600780,通宝能源,山西,火力发电
628,600781.SH,600781,*ST辅仁,河南,化学制药
629,600782.SH,600782,新钢股份,江西,普钢
630,600783.SH,600783,鲁信创投,山东,多元金融
631,600784.SH,600784,鲁银投资,山东,综合类
632,600785.SH,600785,新华百货,宁夏,百货
633,600787.SH,600787,中储股份,天津,仓储物流
634,600789.SH,600789,鲁抗医药,山东,化学制药
635,600790.SH,600790,轻纺城,浙江,商品城
636,600791.SH,600791,京能置业,北京,全国地产
637,600792.SH,600792,云煤能源,云南,焦炭加工
638,600793.SH,600793,宜宾纸业,四川,造纸
639,600794.SH,600794,保税科技,江苏,仓储物流
640,600795.SH,600795,国电电力,辽宁,火力发电
641,600796.SH,600796,钱江生化,浙江,环境保护
642,600797.SH,600797,浙大网新,浙江,软件服务
643,600798.SH,600798,宁波海运,浙江,水运
644,600800.SH,600800,渤海化学,天津,化工原料
645,600801.SH,600801,华新水泥,湖北,水泥
646,600802.SH,600802,福建水泥,福建,水泥
647,600803.SH,600803,新奥股份,河北,供气供热
648,600804.SH,600804,ST鹏博士,四川,电信运营
649,600805.SH,600805,悦达投资,江苏,综合类
650,600807.SH,600807,济南高新,山东,黄金
651,600808.SH,600808,马钢股份,安徽,普钢
652,600809.SH,600809,山西汾酒,山西,白酒
653,600810.SH,600810,神马股份,河南,化纤
654,600811.SH,600811,东方集团,黑龙江,农业综合
655,600812.SH,600812,华北制药,河北,化学制药
656,600814.SH,600814,杭州解百,浙江,百货
657,600815.SH,600815,厦工股份,福建,工程机械
658,600816.SH,600816,ST安信,上海,多元金融
659,600817.SH,600817,宇通重工,河南,专用机械
660,600818.SH,600818,中路股份,上海,文教休闲
661,600819.SH,600819,耀皮玻璃,上海,玻璃
662,600820.SH,600820,隧道股份,上海,建筑工程
663,600821.SH,600821,金开新能,天津,新型电力
664,600822.SH,600822,上海物贸,上海,商贸代理
665,600823.SH,600823,世茂股份,上海,全国地产
666,600824.SH,600824,益民集团,上海,百货
667,600825.SH,600825,新华传媒,上海,出版业
668,600826.SH,600826,兰生股份,上海,商贸代理
669,600827.SH,600827,百联股份,上海,超市连锁
670,600828.SH,600828,茂业商业,四川,百货
671,600829.SH,600829,人民同泰,黑龙江,医药商业
672,600830.SH,600830,香溢融通,浙江,多元金融
673,600831.SH,600831,广电网络,陕西,影视音像
674,600833.SH,600833,第一医药,上海,医药商业
675,600834.SH,600834,申通地铁,上海,公共交通
676,600835.SH,600835,上海机电,上海,运输设备
677,600836.SH,600836,上海易连,上海,广告包装
678,600837.SH,600837,海通证券,上海,证券
679,600838.SH,600838,上海九百,上海,百货
680,600839.SH,600839,四川长虹,四川,家用电器
681,600841.SH,600841,动力新科,上海,汽车配件
682,600843.SH,600843,上工申贝,上海,纺织机械
683,600844.SH,600844,丹化科技,江苏,化工原料
684,600845.SH,600845,宝信软件,上海,软件服务
685,600846.SH,600846,同济科技,上海,建筑工程
686,600847.SH,600847,万里股份,重庆,电气设备
687,600848.SH,600848,上海临港,上海,园区开发
688,600850.SH,600850,电科数字,上海,软件服务
689,600851.SH,600851,海欣股份,上海,化学制药
690,600853.SH,600853,龙建股份,黑龙江,建筑工程
691,600854.SH,600854,春兰股份,江苏,家用电器
692,600855.SH,600855,航天长峰,北京,专用机械
693,600857.SH,600857,宁波中百,浙江,百货
694,600858.SH,600858,银座股份,山东,百货
695,600859.SH,600859,王府井,北京,百货
696,600860.SH,600860,京城股份,北京,专用机械
697,600861.SH,600861,北京城乡,北京,百货
698,600862.SH,600862,中航高科,江苏,航空
699,600863.SH,600863,内蒙华电,内蒙,火力发电
700,600864.SH,600864,哈投股份,黑龙江,证券
701,600865.SH,600865,百大集团,浙江,百货
702,600866.SH,600866,星湖科技,广东,食品
703,600867.SH,600867,通化东宝,吉林,生物制药
704,600868.SH,600868,梅雁吉祥,广东,软件服务
705,600869.SH,600869,远东股份,青海,电气设备
706,600871.SH,600871,石化油服,北京,石油开采
707,600872.SH,600872,中炬高新,广东,食品
708,600873.SH,600873,梅花生物,西藏,食品
709,600874.SH,600874,创业环保,天津,环境保护
710,600875.SH,600875,东方电气,四川,电气设备
711,600876.SH,600876,洛阳玻璃,河南,玻璃
712,600877.SH,600877,声光电科,重庆,半导体
713,600879.SH,600879,航天电子,湖北,航空
714,600880.SH,600880,博瑞传播,四川,广告包装
715,600881.SH,600881,亚泰集团,吉林,水泥
716,600882.SH,600882,妙可蓝多,上海,乳制品
717,600883.SH,600883,博闻科技,云南,种植业
718,600884.SH,600884,杉杉股份,浙江,电气设备
719,600885.SH,600885,宏发股份,湖北,电气设备
720,600886.SH,600886,国投电力,北京,水力发电
721,600887.SH,600887,伊利股份,内蒙,乳制品
722,600888.SH,600888,新疆众和,新疆,铝
723,600889.SH,600889,南京化纤,江苏,化纤
724,600892.SH,600892,大晟文化,深圳,影视音像
725,600893.SH,600893,航发动力,陕西,航空
726,600894.SH,600894,广日股份,广东,运输设备
727,600895.SH,600895,张江高科,上海,园区开发
728,600896.SH,600896,退海医,,
729,600897.SH,600897,厦门空港,福建,机场
730,600898.SH,600898,国美通讯,山东,通信设备
731,600900.SH,600900,长江电力,北京,水力发电
732,600901.SH,600901,江苏租赁,江苏,多元金融
733,600903.SH,600903,贵州燃气,贵州,供气供热
734,600905.SH,600905,三峡能源,北京,新型电力
735,600906.SH,600906,财达证券,河北,证券
736,600908.SH,600908,无锡银行,江苏,银行
737,600909.SH,600909,华安证券,安徽,证券
738,600916.SH,600916,中国黄金,北京,黄金
739,600917.SH,600917,重庆燃气,重庆,供气供热
740,600918.SH,600918,中泰证券,山东,证券
741,600919.SH,600919,江苏银行,江苏,银行
742,600926.SH,600926,杭州银行,浙江,银行
743,600927.SH,600927,永安期货,浙江,多元金融
744,600928.SH,600928,西安银行,陕西,银行
745,600929.SH,600929,雪天盐业,湖南,食品
746,600933.SH,600933,爱柯迪,浙江,汽车配件
747,600935.SH,600935,华塑股份,安徽,化工原料
748,600936.SH,600936,广西广电,广西,影视音像
749,600938.SH,600938,中国海油,北京,石油开采
750,600939.SH,600939,重庆建工,重庆,建筑工程
751,600941.SH,600941,中国移动,北京,电信运营
752,600955.SH,600955,维远股份,山东,化工原料
753,600956.SH,600956,新天绿能,河北,供气供热
754,600958.SH,600958,东方证券,上海,证券
755,600959.SH,600959,江苏有线,江苏,影视音像
756,600960.SH,600960,渤海汽车,山东,汽车配件
757,600961.SH,600961,株冶集团,湖南,铅锌
758,600962.SH,600962,国投中鲁,北京,软饮料
759,600963.SH,600963,岳阳林纸,湖南,造纸
760,600965.SH,600965,福成股份,河北,农业综合
761,600966.SH,600966,博汇纸业,山东,造纸
762,600967.SH,600967,内蒙一机,内蒙,运输设备
763,600968.SH,600968,海油发展,北京,石油开采
764,600969.SH,600969,郴电国际,湖南,水力发电
765,600970.SH,600970,中材国际,江苏,建筑工程
766,600971.SH,600971,恒源煤电,安徽,煤炭开采
767,600973.SH,600973,宝胜股份,江苏,电气设备
768,600975.SH,600975,新五丰,湖南,农业综合
769,600976.SH,600976,健民集团,湖北,中成药
770,600977.SH,600977,中国电影,北京,影视音像
771,600979.SH,600979,广安爱众,四川,水力发电
772,600980.SH,600980,北矿科技,北京,元器件
773,600981.SH,600981,汇鸿集团,江苏,商贸代理
774,600982.SH,600982,宁波能源,浙江,供气供热
775,600983.SH,600983,惠而浦,安徽,家用电器
776,600984.SH,600984,建设机械,陕西,工程机械
777,600985.SH,600985,淮北矿业,安徽,煤炭开采
778,600986.SH,600986,浙文互联,浙江,互联网
779,600987.SH,600987,航民股份,浙江,纺织
780,600988.SH,600988,赤峰黄金,内蒙,黄金
781,600989.SH,600989,宝丰能源,宁夏,化工原料
782,600990.SH,600990,四创电子,安徽,通信设备
783,600992.SH,600992,贵绳股份,贵州,钢加工
784,600993.SH,600993,马应龙,湖北,中成药
785,600995.SH,600995,文山电力,云南,水力发电
786,600996.SH,600996,贵广网络,贵州,影视音像
787,600997.SH,600997,开滦股份,河北,煤炭开采
788,600998.SH,600998,九州通,湖北,医药商业
789,600999.SH,600999,招商证券,深圳,证券
790,601000.SH,601000,唐山港,河北,港口
791,601001.SH,601001,晋控煤业,山西,煤炭开采
792,601002.SH,601002,晋亿实业,浙江,机械基件
793,601003.SH,601003,柳钢股份,广西,普钢
794,601005.SH,601005,重庆钢铁,重庆,普钢
795,601006.SH,601006,大秦铁路,山西,铁路
796,601007.SH,601007,金陵饭店,江苏,酒店餐饮
797,601008.SH,601008,连云港,江苏,港口
798,601009.SH,601009,南京银行,江苏,银行
799,601010.SH,601010,文峰股份,江苏,超市连锁
800,601011.SH,601011,宝泰隆,黑龙江,焦炭加工
801,601012.SH,601012,隆基绿能,陕西,电气设备
802,601015.SH,601015,陕西黑猫,陕西,焦炭加工
803,601016.SH,601016,节能风电,北京,新型电力
804,601018.SH,601018,宁波港,浙江,港口
805,601019.SH,601019,山东出版,山东,出版业
806,601020.SH,601020,华钰矿业,西藏,铅锌
807,601021.SH,601021,春秋航空,上海,空运
808,601028.SH,601028,玉龙股份,山东,商贸代理
809,601038.SH,601038,一拖股份,河南,农用机械
810,601058.SH,601058,赛轮轮胎,山东,汽车配件
811,601066.SH,601066,中信建投,北京,证券
812,601068.SH,601068,中铝国际,北京,建筑工程
813,601069.SH,601069,西部黄金,新疆,黄金
814,601077.SH,601077,渝农商行,重庆,银行
815,601086.SH,601086,国芳集团,甘肃,百货
816,601088.SH,601088,中国神华,北京,煤炭开采
817,601089.SH,601089,福元医药,北京,化学制药
818,601098.SH,601098,中南传媒,湖南,出版业
819,601099.SH,601099,太平洋,云南,证券
820,601100.SH,601100,恒立液压,江苏,工程机械
821,601101.SH,601101,昊华能源,北京,煤炭开采
822,601106.SH,601106,中国一重,黑龙江,工程机械
823,601107.SH,601107,四川成渝,四川,路桥
824,601108.SH,601108,财通证券,浙江,证券
825,601111.SH,601111,中国国航,北京,空运
826,601113.SH,601113,华鼎股份,浙江,互联网
827,601116.SH,601116,三江购物,浙江,超市连锁
828,601117.SH,601117,中国化学,北京,建筑工程
829,601118.SH,601118,海南橡胶,海南,橡胶
830,601126.SH,601126,四方股份,北京,电气设备
831,601127.SH,601127,小康股份,重庆,汽车整车
832,601128.SH,601128,常熟银行,江苏,银行
833,601137.SH,601137,博威合金,浙江,小金属
834,601138.SH,601138,工业富联,深圳,通信设备
835,601139.SH,601139,深圳燃气,深圳,供气供热
836,601155.SH,601155,新城控股,江苏,区域地产
837,601156.SH,601156,东航物流,上海,空运
838,601158.SH,601158,重庆水务,重庆,水务
839,601162.SH,601162,天风证券,湖北,证券
840,601163.SH,601163,三角轮胎,山东,汽车配件
841,601166.SH,601166,兴业银行,福建,银行
842,601168.SH,601168,西部矿业,青海,铜
843,601169.SH,601169,北京银行,北京,银行
844,601177.SH,601177,杭齿前进,浙江,机械基件
845,601179.SH,601179,中国西电,陕西,电气设备
846,601186.SH,601186,中国铁建,北京,建筑工程
847,601187.SH,601187,厦门银行,福建,银行
848,601188.SH,601188,龙江交通,黑龙江,路桥
849,601198.SH,601198,东兴证券,北京,证券
850,601199.SH,601199,江南水务,江苏,水务
851,601200.SH,601200,上海环境,上海,环境保护
852,601208.SH,601208,东材科技,四川,化工原料
853,601211.SH,601211,国泰君安,上海,证券
854,601212.SH,601212,白银有色,甘肃,铜
855,601216.SH,601216,君正集团,内蒙,化工原料
856,601218.SH,601218,吉鑫科技,江苏,电气设备
857,601222.SH,601222,林洋能源,江苏,电器仪表
858,601225.SH,601225,陕西煤业,陕西,煤炭开采
859,601226.SH,601226,华电重工,北京,建筑工程
860,601228.SH,601228,广州港,广东,港口
861,601229.SH,601229,上海银行,上海,银行
862,601231.SH,601231,环旭电子,上海,元器件
863,601233.SH,601233,桐昆股份,浙江,化纤
864,601236.SH,601236,红塔证券,云南,证券
865,601238.SH,601238,广汽集团,广东,汽车整车
866,601258.SH,601258,庞大集团,河北,汽车服务
867,601279.SH,601279,英利汽车,吉林,汽车配件
868,601288.SH,601288,农业银行,北京,银行
869,601298.SH,601298,青岛港,山东,港口
870,601311.SH,601311,骆驼股份,湖北,电气设备
871,601318.SH,601318,中国平安,深圳,保险
872,601319.SH,601319,中国人保,北京,保险
873,601326.SH,601326,秦港股份,河北,港口
874,601328.SH,601328,交通银行,上海,银行
875,601330.SH,601330,绿色动力,深圳,环境保护
876,601333.SH,601333,广深铁路,深圳,铁路
877,601336.SH,601336,新华保险,北京,保险
878,601339.SH,601339,百隆东方,浙江,纺织
879,601360.SH,601360,三六零,天津,互联网
880,601366.SH,601366,利群股份,山东,百货
881,601368.SH,601368,绿城水务,广西,水务
882,601369.SH,601369,陕鼓动力,陕西,机械基件
883,601375.SH,601375,中原证券,河南,证券
884,601377.SH,601377,兴业证券,福建,证券
885,601388.SH,601388,怡球资源,江苏,铝
886,601390.SH,601390,中国中铁,北京,建筑工程
887,601398.SH,601398,工商银行,北京,银行
888,601399.SH,601399,国机重装,四川,工程机械
889,601456.SH,601456,国联证券,江苏,证券
890,601500.SH,601500,通用股份,江苏,汽车配件
891,601512.SH,601512,中新集团,江苏,园区开发
892,601515.SH,601515,东风股份,广东,广告包装
893,601518.SH,601518,吉林高速,吉林,路桥
894,601519.SH,601519,大智慧,上海,软件服务
895,601528.SH,601528,瑞丰银行,浙江,银行
896,601555.SH,601555,东吴证券,江苏,证券
897,601566.SH,601566,九牧王,福建,服饰
898,601567.SH,601567,三星医疗,浙江,电器仪表
899,601568.SH,601568,北元集团,陕西,化工原料
900,601577.SH,601577,长沙银行,湖南,银行
901,601579.SH,601579,会稽山,浙江,红黄酒
902,601588.SH,601588,北辰实业,北京,区域地产
903,601595.SH,601595,上海电影,上海,影视音像
904,601598.SH,601598,中国外运,北京,仓储物流
905,601599.SH,601599,浙文影业,浙江,纺织
906,601600.SH,601600,中国铝业,北京,铝
907,601601.SH,601601,中国太保,上海,保险
908,601606.SH,601606,长城军工,安徽,专用机械
909,601607.SH,601607,上海医药,上海,医药商业
910,601608.SH,601608,中信重工,河南,专用机械
911,601609.SH,601609,金田股份,浙江,铜
912,601611.SH,601611,中国核建,上海,建筑工程
913,601615.SH,601615,明阳智能,广东,电气设备
914,601616.SH,601616,广电电气,上海,电气设备
915,601618.SH,601618,中国中冶,北京,建筑工程
916,601619.SH,601619,嘉泽新能,宁夏,新型电力
917,601628.SH,601628,中国人寿,北京,保险
918,601633.SH,601633,长城汽车,河北,汽车整车
919,601636.SH,601636,旗滨集团,湖南,玻璃
920,601658.SH,601658,邮储银行,北京,银行
921,601665.SH,601665,齐鲁银行,山东,银行
922,601666.SH,601666,平煤股份,河南,煤炭开采
923,601668.SH,601668,中国建筑,北京,建筑工程
924,601669.SH,601669,中国电建,北京,建筑工程
925,601677.SH,601677,明泰铝业,河南,铝
926,601678.SH,601678,滨化股份,山东,化工原料
927,601686.SH,601686,友发集团,天津,钢加工
928,601688.SH,601688,华泰证券,江苏,证券
929,601689.SH,601689,拓普集团,浙江,汽车配件
930,601696.SH,601696,中银证券,上海,证券
931,601698.SH,601698,中国卫通,北京,电信运营
932,601699.SH,601699,潞安环能,山西,煤炭开采
933,601700.SH,601700,风范股份,江苏,电气设备
934,601702.SH,601702,华峰铝业,上海,铝
935,601717.SH,601717,郑煤机,河南,汽车配件
936,601718.SH,601718,际华集团,北京,服饰
937,601727.SH,601727,上海电气,上海,电气设备
938,601728.SH,601728,中国电信,北京,电信运营
939,601766.SH,601766,中国中车,北京,运输设备
940,601777.SH,601777,力帆科技,重庆,摩托车
941,601778.SH,601778,晶科科技,江西,新型电力
942,601788.SH,601788,光大证券,上海,证券
943,601789.SH,601789,宁波建工,浙江,建筑工程
944,601798.SH,601798,蓝科高新,甘肃,化工机械
945,601799.SH,601799,星宇股份,江苏,汽车配件
946,601800.SH,601800,中国交建,北京,建筑工程
947,601801.SH,601801,皖新传媒,安徽,出版业
948,601808.SH,601808,中海油服,天津,石油开采
949,601811.SH,601811,新华文轩,四川,出版业
950,601816.SH,601816,京沪高铁,北京,铁路
951,601818.SH,601818,光大银行,北京,银行
952,601825.SH,601825,沪农商行,上海,银行
953,601827.SH,601827,三峰环境,重庆,环境保护
954,601828.SH,601828,美凯龙,上海,其他商业
955,601838.SH,601838,成都银行,四川,银行
956,601857.SH,601857,中国石油,北京,石油开采
957,601858.SH,601858,中国科传,北京,出版业
958,601860.SH,601860,紫金银行,江苏,银行
959,601865.SH,601865,福莱特,浙江,玻璃
960,601866.SH,601866,中远海发,上海,水运
961,601868.SH,601868,中国能建,北京,建筑工程
962,601869.SH,601869,长飞光纤,湖北,通信设备
963,601872.SH,601872,招商轮船,上海,水运
964,601877.SH,601877,正泰电器,浙江,电气设备
965,601878.SH,601878,浙商证券,浙江,证券
966,601880.SH,601880,辽港股份,辽宁,港口
967,601881.SH,601881,中国银河,北京,证券
968,601882.SH,601882,海天精工,浙江,机床制造
969,601886.SH,601886,江河集团,北京,装修装饰
970,601888.SH,601888,中国中免,北京,旅游服务
971,601890.SH,601890,亚星锚链,江苏,船舶
972,601898.SH,601898,中煤能源,北京,煤炭开采
973,601899.SH,601899,紫金矿业,福建,铜
974,601900.SH,601900,南方传媒,广东,出版业
975,601901.SH,601901,方正证券,湖南,证券
976,601908.SH,601908,京运通,北京,新型电力
977,601916.SH,601916,浙商银行,浙江,银行
978,601918.SH,601918,新集能源,安徽,煤炭开采
979,601919.SH,601919,中远海控,天津,水运
980,601921.SH,601921,浙版传媒,浙江,出版业
981,601928.SH,601928,凤凰传媒,江苏,出版业
982,601929.SH,601929,吉视传媒,吉林,影视音像
983,601933.SH,601933,永辉超市,福建,超市连锁
984,601939.SH,601939,建设银行,北京,银行
985,601949.SH,601949,中国出版,北京,出版业
986,601952.SH,601952,苏垦农发,江苏,种植业
987,601956.SH,601956,东贝集团,湖北,家用电器
988,601958.SH,601958,金钼股份,陕西,小金属
989,601963.SH,601963,重庆银行,重庆,银行
990,601965.SH,601965,中国汽研,重庆,汽车服务
991,601966.SH,601966,玲珑轮胎,山东,汽车配件
992,601968.SH,601968,宝钢包装,上海,广告包装
993,601969.SH,601969,海南矿业,海南,普钢
994,601975.SH,601975,招商南油,江苏,水运
995,601985.SH,601985,中国核电,北京,新型电力
996,601988.SH,601988,中国银行,北京,银行
997,601989.SH,601989,中国重工,北京,船舶
998,601990.SH,601990,南京证券,江苏,证券
999,601991.SH,601991,大唐发电,北京,火力发电
1000,601992.SH,601992,金隅集团,北京,水泥
1001,601995.SH,601995,中金公司,北京,证券
1002,601996.SH,601996,丰林集团,广西,家居用品
1003,601997.SH,601997,贵阳银行,贵州,银行
1004,601998.SH,601998,中信银行,北京,银行
1005,601999.SH,601999,出版传媒,辽宁,出版业
1006,603000.SH,603000,人民网,北京,互联网
1007,603001.SH,603001,奥康国际,浙江,服饰
1008,603002.SH,603002,宏昌电子,广东,化工原料
1009,603003.SH,603003,龙宇燃油,上海,石油贸易
1010,603005.SH,603005,晶方科技,江苏,半导体
1011,603006.SH,603006,联明股份,上海,汽车配件
1012,603007.SH,603007,ST花王,江苏,建筑工程
1013,603008.SH,603008,喜临门,浙江,家居用品
1014,603009.SH,603009,北特科技,上海,汽车配件
1015,603010.SH,603010,万盛股份,浙江,化工原料
1016,603011.SH,603011,合锻智能,安徽,机床制造
1017,603012.SH,603012,创力集团,上海,专用机械
1018,603013.SH,603013,亚普股份,江苏,汽车配件
1019,603015.SH,603015,弘讯科技,浙江,电气设备
1020,603016.SH,603016,新宏泰,江苏,电气设备
1021,603017.SH,603017,中衡设计,江苏,建筑工程
1022,603018.SH,603018,华设集团,江苏,建筑工程
1023,603019.SH,603019,中科曙光,天津,IT设备
1024,603020.SH,603020,爱普股份,上海,食品
1025,603021.SH,603021,山东华鹏,山东,家居用品
1026,603022.SH,603022,新通联,上海,广告包装
1027,603023.SH,603023,威帝股份,黑龙江,汽车配件
1028,603025.SH,603025,大豪科技,北京,纺织机械
1029,603026.SH,603026,石大胜华,山东,化工原料
1030,603027.SH,603027,千禾味业,四川,食品
1031,603028.SH,603028,赛福天,江苏,钢加工
1032,603029.SH,603029,天鹅股份,山东,农用机械
1033,603030.SH,603030,全筑股份,上海,装修装饰
1034,603031.SH,603031,安孚科技,安徽,百货
1035,603032.SH,603032,德新交运,新疆,专用机械
1036,603033.SH,603033,三维股份,浙江,橡胶
1037,603035.SH,603035,常熟汽饰,江苏,汽车配件
1038,603036.SH,603036,如通股份,江苏,专用机械
1039,603037.SH,603037,凯众股份,上海,汽车配件
1040,603038.SH,603038,华立股份,广东,装修装饰
1041,603039.SH,603039,ST泛微,上海,软件服务
1042,603040.SH,603040,新坐标,浙江,汽车配件
1043,603041.SH,603041,美思德,江苏,化工原料
1044,603042.SH,603042,华脉科技,江苏,通信设备
1045,603043.SH,603043,广州酒家,广东,食品
1046,603045.SH,603045,福达合金,浙江,电气设备
1047,603048.SH,603048,浙江黎明,浙江,汽车配件
1048,603050.SH,603050,科林电气,河北,电气设备
1049,603051.SH,603051,鹿山新材,广东,塑料
1050,603053.SH,603053,成都燃气,四川,供气供热
1051,603055.SH,603055,台华新材,浙江,纺织
1052,603056.SH,603056,德邦股份,上海,仓储物流
1053,603058.SH,603058,永吉股份,贵州,广告包装
1054,603059.SH,603059,倍加洁,江苏,日用化工
1055,603060.SH,603060,国检集团,北京,建筑工程
1056,603063.SH,603063,禾望电气,深圳,电气设备
1057,603066.SH,603066,音飞储存,江苏,仓储物流
1058,603067.SH,603067,振华股份,湖北,化工原料
1059,603068.SH,603068,博通集成,上海,半导体
1060,603069.SH,603069,海汽集团,海南,公路
1061,603070.SH,603070,万控智造,浙江,电气设备
1062,603071.SH,603071,物产环能,浙江,批发业
1063,603076.SH,603076,乐惠国际,浙江,专用机械
1064,603077.SH,603077,和邦生物,四川,化工原料
1065,603078.SH,603078,江化微,江苏,半导体
1066,603079.SH,603079,圣达生物,浙江,食品
1067,603080.SH,603080,新疆火炬,新疆,供气供热
1068,603081.SH,603081,大丰实业,浙江,专用机械
1069,603083.SH,603083,剑桥科技,上海,通信设备
1070,603085.SH,603085,天成自控,浙江,汽车配件
1071,603086.SH,603086,先达股份,山东,农药化肥
1072,603087.SH,603087,甘李药业,北京,生物制药
1073,603088.SH,603088,宁波精达,浙江,专用机械
1074,603089.SH,603089,正裕工业,浙江,汽车配件
1075,603090.SH,603090,宏盛股份,江苏,专用机械
1076,603093.SH,603093,南华期货,浙江,多元金融
1077,603095.SH,603095,越剑智能,浙江,纺织机械
1078,603096.SH,603096,新经典,天津,出版业
1079,603097.SH,603097,江苏华辰,江苏,电气设备
1080,603098.SH,603098,森特股份,北京,装修装饰
1081,603099.SH,603099,长白山,吉林,旅游景点
1082,603100.SH,603100,川仪股份,重庆,电器仪表
1083,603101.SH,603101,汇嘉时代,新疆,百货
1084,603102.SH,603102,百合股份,山东,医疗保健
1085,603103.SH,603103,横店影视,浙江,影视音像
1086,603105.SH,603105,芯能科技,浙江,电气设备
1087,603106.SH,603106,恒银科技,天津,IT设备
1088,603108.SH,603108,润达医疗,上海,医药商业
1089,603109.SH,603109,神驰机电,重庆,电气设备
1090,603110.SH,603110,东方材料,安徽,染料涂料
1091,603111.SH,603111,康尼机电,江苏,运输设备
1092,603112.SH,603112,华翔股份,山西,机械基件
1093,603113.SH,603113,金能科技,山东,焦炭加工
1094,603115.SH,603115,海星股份,江苏,铝
1095,603116.SH,603116,红蜻蜓,浙江,服饰
1096,603117.SH,603117,ST万林,江苏,仓储物流
1097,603118.SH,603118,共进股份,深圳,通信设备
1098,603121.SH,603121,华培动力,上海,汽车配件
1099,603122.SH,603122,合富中国,上海,医药商业
1100,603123.SH,603123,翠微股份,北京,百货
1101,603126.SH,603126,中材节能,天津,环境保护
1102,603127.SH,603127,昭衍新药,北京,医疗保健
1103,603128.SH,603128,华贸物流,上海,仓储物流
1104,603129.SH,603129,春风动力,浙江,摩托车
1105,603131.SH,603131,上海沪工,上海,专用机械
1106,603132.SH,603132,金徽股份,甘肃,铅锌
1107,603133.SH,603133,碳元科技,江苏,元器件
1108,603136.SH,603136,天目湖,江苏,旅游景点
