,ts_code,symbol,name,area,industry
1573,300102.SZ,300102,乾照光电,福建,半导体
1574,300103.SZ,300103,达刚控股,陕西,环境保护
1575,300105.SZ,300105,龙源技术,山东,电器仪表
1576,300106.SZ,300106,西部牧业,新疆,农业综合
1577,300107.SZ,300107,建新股份,河北,化工原料
1578,300108.SZ,300108,*ST吉药,吉林,中成药
1579,300109.SZ,300109,新开源,河南,化工原料
1580,300110.SZ,300110,华仁药业,山东,化学制药
1581,300111.SZ,300111,向日葵,浙江,化学制药
1582,300112.SZ,300112,万讯自控,深圳,电器仪表
1583,300113.SZ,300113,顺网科技,浙江,互联网
1584,300114.SZ,300114,中航电测,陕西,电器仪表
1585,300115.SZ,300115,长盈精密,深圳,元器件
1586,300116.SZ,300116,保力新,陕西,电气设备
1587,300117.SZ,300117,嘉寓股份,北京,装修装饰
1588,300118.SZ,300118,东方日升,浙江,电气设备
1589,300119.SZ,300119,瑞普生物,天津,农业综合
1590,300120.SZ,300120,经纬辉开,天津,元器件
1591,300121.SZ,300121,阳谷华泰,山东,化工原料
1592,300122.SZ,300122,智飞生物,重庆,生物制药
1593,300123.SZ,300123,亚光科技,湖南,半导体
1594,300124.SZ,300124,汇川技术,深圳,电器仪表
1595,300125.SZ,300125,聆达股份,辽宁,电气设备
1596,300126.SZ,300126,锐奇股份,上海,轻工机械
1597,300127.SZ,300127,银河磁体,四川,元器件
1598,300128.SZ,300128,锦富技术,江苏,元器件
1599,300129.SZ,300129,泰胜风能,上海,电气设备
1600,300130.SZ,300130,新国都,深圳,IT设备
1601,300131.SZ,300131,英唐智控,深圳,商贸代理
1602,300132.SZ,300132,青松股份,福建,化工原料
1603,300133.SZ,300133,华策影视,浙江,影视音像
1604,300134.SZ,300134,大富科技,安徽,通信设备
1605,300135.SZ,300135,宝利国际,江苏,化工原料
1606,300136.SZ,300136,信维通信,深圳,通信设备
1607,300137.SZ,300137,先河环保,河北,环境保护
1608,300138.SZ,300138,晨光生物,河北,食品
1609,300139.SZ,300139,晓程科技,北京,元器件
1610,300140.SZ,300140,中环装备,陕西,环境保护
1611,300141.SZ,300141,和顺电气,江苏,电气设备
1612,300142.SZ,300142,沃森生物,云南,生物制药
1613,300143.SZ,300143,盈康生命,山东,医疗保健
1614,300144.SZ,300144,宋城演艺,浙江,旅游景点
1615,300145.SZ,300145,中金环境,浙江,专用机械
1616,300146.SZ,300146,汤臣倍健,广东,医疗保健
1617,300147.SZ,300147,香雪制药,广东,中成药
1618,300148.SZ,300148,天舟文化,湖南,互联网
1619,300149.SZ,300149,睿智医药,广东,生物制药
1620,300150.SZ,300150,世纪瑞尔,北京,软件服务
1621,300151.SZ,300151,昌红科技,深圳,专用机械
1622,300152.SZ,300152,科融环境,河北,环境保护
1623,300153.SZ,300153,科泰电源,上海,电气设备
1624,300154.SZ,300154,瑞凌股份,深圳,机械基件
1625,300155.SZ,300155,安居宝,广东,IT设备
1626,300157.SZ,300157,恒泰艾普,北京,石油开采
1627,300158.SZ,300158,振东制药,山西,化学制药
1628,300159.SZ,300159,ST新研,新疆,航空
1629,300160.SZ,300160,秀强股份,江苏,玻璃
1630,300161.SZ,300161,华中数控,湖北,机床制造
1631,300162.SZ,300162,雷曼光电,深圳,元器件
1632,300163.SZ,300163,先锋新材,浙江,其他建材
1633,300164.SZ,300164,通源石油,陕西,石油开采
1634,300165.SZ,300165,天瑞仪器,江苏,电器仪表
1635,300166.SZ,300166,东方国信,北京,软件服务
1636,300167.SZ,300167,迪威迅,深圳,软件服务
1637,300168.SZ,300168,万达信息,上海,软件服务
1638,300169.SZ,300169,天晟新材,江苏,塑料
1639,300170.SZ,300170,汉得信息,上海,软件服务
1640,300171.SZ,300171,东富龙,上海,医疗保健
1641,300172.SZ,300172,中电环保,江苏,环境保护
1642,300173.SZ,300173,福能东方,广东,轻工机械
1643,300174.SZ,300174,元力股份,福建,化工原料
1644,300175.SZ,300175,朗源股份,山东,食品
1645,300176.SZ,300176,派生科技,广东,汽车配件
1646,300177.SZ,300177,中海达,广东,通信设备
1647,300179.SZ,300179,四方达,河南,矿物制品
1648,300180.SZ,300180,华峰超纤,上海,化纤
1649,300181.SZ,300181,佐力药业,浙江,中成药
1650,300182.SZ,300182,捷成股份,北京,影视音像
1651,300183.SZ,300183,东软载波,山东,通信设备
1652,300184.SZ,300184,力源信息,湖北,商贸代理
1653,300185.SZ,300185,通裕重工,山东,工程机械
1654,300187.SZ,300187,永清环保,湖南,环境保护
1655,300188.SZ,300188,美亚柏科,福建,软件服务
1656,300189.SZ,300189,神农科技,海南,种植业
1657,300190.SZ,300190,维尔利,江苏,环境保护
1658,300191.SZ,300191,潜能恒信,北京,石油开采
1659,300192.SZ,300192,科德教育,江苏,文教休闲
1660,300193.SZ,300193,佳士科技,深圳,专用机械
1661,300194.SZ,300194,福安药业,重庆,化学制药
1662,300195.SZ,300195,长荣股份,天津,轻工机械
1663,300196.SZ,300196,长海股份,江苏,玻璃
1664,300197.SZ,300197,节能铁汉,深圳,环境保护
1665,300198.SZ,300198,纳川股份,福建,塑料
1666,300199.SZ,300199,翰宇药业,深圳,化学制药
1667,300200.SZ,300200,高盟新材,北京,化工原料
1668,300201.SZ,300201,*ST海伦,江苏,专用机械
1669,300203.SZ,300203,聚光科技,浙江,环境保护
1670,300204.SZ,300204,舒泰神,北京,生物制药
1671,300205.SZ,300205,天喻信息,湖北,通信设备
1672,300206.SZ,300206,理邦仪器,深圳,医疗保健
1673,300207.SZ,300207,欣旺达,深圳,元器件
1674,300208.SZ,300208,青岛中程,山东,电气设备
1675,300209.SZ,300209,天泽信息,湖南,互联网
1676,300210.SZ,300210,森远股份,辽宁,专用机械
1677,300211.SZ,300211,亿通科技,江苏,通信设备
1678,300212.SZ,300212,易华录,北京,软件服务
1679,300213.SZ,300213,佳讯飞鸿,北京,通信设备
1680,300214.SZ,300214,日科化学,山东,化工原料
1681,300215.SZ,300215,电科院,江苏,电气设备
1682,300217.SZ,300217,东方电热,江苏,家用电器
1683,300218.SZ,300218,安利股份,安徽,塑料
1684,300219.SZ,300219,鸿利智汇,广东,元器件
1685,300220.SZ,300220,金运激光,湖北,专用机械
1686,300221.SZ,300221,银禧科技,广东,塑料
1687,300222.SZ,300222,科大智能,上海,电气设备
1688,300223.SZ,300223,北京君正,北京,半导体
1689,300224.SZ,300224,正海磁材,山东,元器件
1690,300225.SZ,300225,金力泰,上海,染料涂料
1691,300226.SZ,300226,上海钢联,上海,互联网
1692,300227.SZ,300227,光韵达,深圳,专用机械
1693,300228.SZ,300228,富瑞特装,江苏,化工机械
1694,300229.SZ,300229,拓尔思,北京,软件服务
1695,300230.SZ,300230,永利股份,上海,塑料
1696,300231.SZ,300231,银信科技,北京,软件服务
1697,300232.SZ,300232,洲明科技,深圳,半导体
1698,300233.SZ,300233,金城医药,山东,化学制药
1699,300234.SZ,300234,开尔新材,浙江,陶瓷
1700,300235.SZ,300235,方直科技,深圳,软件服务
1701,300236.SZ,300236,上海新阳,上海,半导体
1702,300237.SZ,300237,美晨生态,山东,汽车配件
1703,300238.SZ,300238,冠昊生物,广东,医疗保健
1704,300239.SZ,300239,东宝生物,内蒙,生物制药
1705,300240.SZ,300240,飞力达,江苏,仓储物流
1706,300241.SZ,300241,瑞丰光电,深圳,半导体
1707,300242.SZ,300242,佳云科技,广东,互联网
1708,300243.SZ,300243,瑞丰高材,山东,化工原料
1709,300244.SZ,300244,迪安诊断,浙江,医疗保健
1710,300245.SZ,300245,天玑科技,上海,软件服务
1711,300246.SZ,300246,宝莱特,广东,医疗保健
1712,300247.SZ,300247,融捷健康,安徽,医疗保健
1713,300248.SZ,300248,新开普,河南,软件服务
1714,300249.SZ,300249,依米康,四川,软件服务
1715,300250.SZ,300250,初灵信息,浙江,软件服务
1716,300251.SZ,300251,光线传媒,北京,影视音像
1717,300252.SZ,300252,金信诺,深圳,通信设备
1718,300253.SZ,300253,卫宁健康,上海,软件服务
1719,300254.SZ,300254,仟源医药,山西,化学制药
1720,300255.SZ,300255,常山药业,河北,生物制药
1721,300256.SZ,300256,*ST星星,江西,元器件
1722,300257.SZ,300257,开山股份,浙江,机械基件
1723,300258.SZ,300258,精锻科技,江苏,汽车配件
1724,300259.SZ,300259,新天科技,河南,电器仪表
1725,300260.SZ,300260,新莱应材,江苏,机械基件
1726,300261.SZ,300261,雅本化学,江苏,农药化肥
1727,300262.SZ,300262,巴安水务,上海,水务
1728,300263.SZ,300263,隆华科技,河南,专用机械
1729,300264.SZ,300264,佳创视讯,深圳,通信设备
1730,300265.SZ,300265,通光线缆,江苏,电气设备
1731,300266.SZ,300266,兴源环境,浙江,环境保护
1732,300267.SZ,300267,尔康制药,湖南,化学制药
1733,300268.SZ,300268,佳沃食品,湖南,农业综合
1734,300269.SZ,300269,ST联建,深圳,半导体
1735,300270.SZ,300270,中威电子,浙江,通信设备
1736,300271.SZ,300271,华宇软件,北京,软件服务
1737,300272.SZ,300272,开能健康,上海,家用电器
1738,300273.SZ,300273,*ST和佳,广东,医疗保健
1739,300274.SZ,300274,阳光电源,安徽,电气设备
1740,300275.SZ,300275,梅安森,重庆,工程机械
1741,300276.SZ,300276,三丰智能,湖北,专用机械
1742,300277.SZ,300277,海联讯,深圳,软件服务
1743,300278.SZ,300278,华昌达,湖北,专用机械
1744,300279.SZ,300279,和晶科技,江苏,元器件
1745,300280.SZ,300280,紫天科技,福建,广告包装
1746,300281.SZ,300281,金明精机,广东,专用机械
1747,300282.SZ,300282,ST三盛,北京,文教休闲
1748,300283.SZ,300283,温州宏丰,浙江,电气设备
1749,300284.SZ,300284,苏交科,江苏,建筑工程
1750,300285.SZ,300285,国瓷材料,山东,陶瓷
1751,300286.SZ,300286,安科瑞,上海,电器仪表
1752,300287.SZ,300287,飞利信,北京,软件服务
1753,300288.SZ,300288,朗玛信息,贵州,软件服务
1754,300289.SZ,300289,利德曼,北京,医疗保健
1755,300290.SZ,300290,荣科科技,辽宁,软件服务
1756,300291.SZ,300291,百纳千成,北京,影视音像
1757,300292.SZ,300292,吴通控股,江苏,软件服务
1758,300293.SZ,300293,蓝英装备,辽宁,专用机械
1759,300294.SZ,300294,博雅生物,江西,生物制药
1760,300295.SZ,300295,三六五网,江苏,互联网
1761,300296.SZ,300296,利亚德,北京,半导体
1762,300297.SZ,300297,*ST蓝盾,四川,软件服务
1763,300298.SZ,300298,三诺生物,湖南,医疗保健
1764,300299.SZ,300299,富春股份,福建,互联网
1765,300300.SZ,300300,海峡创新,福建,软件服务
1766,300301.SZ,300301,*ST长方,深圳,半导体
1767,300302.SZ,300302,同有科技,北京,软件服务
1768,300303.SZ,300303,聚飞光电,深圳,半导体
1769,300304.SZ,300304,云意电气,江苏,汽车配件
1770,300305.SZ,300305,裕兴股份,江苏,塑料
1771,300306.SZ,300306,远方信息,浙江,电器仪表
1772,300307.SZ,300307,慈星股份,浙江,纺织机械
1773,300308.SZ,300308,中际旭创,山东,通信设备
1774,300309.SZ,300309,*ST吉艾,北京,多元金融
1775,300310.SZ,300310,宜通世纪,广东,通信设备
1776,300311.SZ,300311,任子行,深圳,软件服务
1777,300313.SZ,300313,ST天山,新疆,农业综合
1778,300314.SZ,300314,戴维医疗,浙江,医疗保健
1779,300315.SZ,300315,掌趣科技,北京,互联网
1780,300316.SZ,300316,晶盛机电,浙江,专用机械
1781,300317.SZ,300317,珈伟新能,深圳,半导体
1782,300318.SZ,300318,博晖创新,北京,医疗保健
1783,300319.SZ,300319,麦捷科技,深圳,元器件
1784,300320.SZ,300320,海达股份,江苏,橡胶
1785,300321.SZ,300321,同大股份,山东,塑料
1786,300322.SZ,300322,硕贝德,广东,通信设备
1787,300323.SZ,300323,华灿光电,湖北,半导体
1788,300324.SZ,300324,旋极信息,北京,软件服务
1789,300326.SZ,300326,凯利泰,上海,医疗保健
1790,300327.SZ,300327,中颖电子,上海,半导体
1791,300328.SZ,300328,宜安科技,广东,小金属
1792,300329.SZ,300329,海伦钢琴,浙江,文教休闲
1793,300330.SZ,300330,华虹计通,上海,软件服务
1794,300331.SZ,300331,苏大维格,江苏,元器件
1795,300332.SZ,300332,天壕环境,北京,供气供热
1796,300333.SZ,300333,兆日科技,深圳,软件服务
1797,300334.SZ,300334,津膜科技,天津,水务
1798,300335.SZ,300335,迪森股份,广东,供气供热
1799,300336.SZ,300336,*ST新文,上海,影视音像
1800,300337.SZ,300337,银邦股份,江苏,铝
1801,300338.SZ,300338,ST开元,湖南,文教休闲
1802,300339.SZ,300339,润和软件,江苏,软件服务
1803,300340.SZ,300340,科恒股份,广东,电气设备
1804,300341.SZ,300341,麦克奥迪,福建,电气设备
1805,300342.SZ,300342,天银机电,江苏,家用电器
1806,300343.SZ,300343,联创股份,山东,化工原料
1807,300344.SZ,300344,立方数科,北京,软件服务
1808,300345.SZ,300345,华民股份,湖南,机械基件
1809,300346.SZ,300346,南大光电,江苏,元器件
1810,300347.SZ,300347,泰格医药,浙江,医疗保健
1811,300348.SZ,300348,长亮科技,深圳,软件服务
1812,300349.SZ,300349,金卡智能,浙江,电器仪表
1813,300350.SZ,300350,华鹏飞,深圳,仓储物流
1814,300351.SZ,300351,永贵电器,浙江,运输设备
1815,300352.SZ,300352,北信源,北京,软件服务
1816,300353.SZ,300353,东土科技,北京,通信设备
1817,300354.SZ,300354,东华测试,江苏,电器仪表
1818,300355.SZ,300355,蒙草生态,内蒙,环境保护
1819,300356.SZ,300356,*ST光一,江苏,电气设备
1820,300357.SZ,300357,我武生物,浙江,生物制药
1821,300358.SZ,300358,楚天科技,湖南,医疗保健
1822,300359.SZ,300359,全通教育,广东,文教休闲
1823,300360.SZ,300360,炬华科技,浙江,电器仪表
1824,300363.SZ,300363,博腾股份,重庆,化学制药
1825,300364.SZ,300364,中文在线,北京,出版业
1826,300365.SZ,300365,恒华科技,北京,软件服务
1827,300366.SZ,300366,创意信息,四川,软件服务
1828,300368.SZ,300368,汇金股份,河北,IT设备
1829,300369.SZ,300369,绿盟科技,北京,软件服务
1830,300370.SZ,300370,*ST安控,四川,电器仪表
1831,300371.SZ,300371,汇中股份,河北,电器仪表
1832,300373.SZ,300373,扬杰科技,江苏,半导体
1833,300374.SZ,300374,中铁装配,北京,其他建材
1834,300375.SZ,300375,鹏翎股份,天津,汽车配件
1835,300376.SZ,300376,易事特,广东,电气设备
1836,300377.SZ,300377,赢时胜,深圳,软件服务
1837,300378.SZ,300378,鼎捷软件,上海,软件服务
1838,300379.SZ,300379,东方通,北京,软件服务
1839,300380.SZ,300380,安硕信息,上海,软件服务
1840,300381.SZ,300381,溢多利,广东,化学制药
1841,300382.SZ,300382,斯莱克,江苏,专用机械
1842,300383.SZ,300383,光环新网,北京,电信运营
1843,300384.SZ,300384,三联虹普,北京,建筑工程
1844,300385.SZ,300385,雪浪环境,江苏,环境保护
1845,300386.SZ,300386,飞天诚信,北京,软件服务
1846,300387.SZ,300387,富邦股份,湖北,农药化肥
1847,300388.SZ,300388,节能国祯,安徽,环境保护
1848,300389.SZ,300389,艾比森,深圳,半导体
1849,300390.SZ,300390,天华超净,江苏,电气设备
1850,300391.SZ,300391,康跃科技,山东,中成药
1851,300392.SZ,300392,*ST腾信,北京,互联网
1852,300393.SZ,300393,中来股份,江苏,塑料
1853,300394.SZ,300394,天孚通信,江苏,通信设备
1854,300395.SZ,300395,菲利华,湖北,玻璃
1855,300396.SZ,300396,迪瑞医疗,吉林,医疗保健
1856,300397.SZ,300397,天和防务,陕西,通信设备
1857,300398.SZ,300398,飞凯材料,上海,染料涂料
1858,300399.SZ,300399,天利科技,江西,互联网
1859,300400.SZ,300400,劲拓股份,深圳,专用机械
1860,300401.SZ,300401,花园生物,浙江,食品
1861,300402.SZ,300402,宝色股份,江苏,专用机械
1862,300403.SZ,300403,汉宇集团,广东,家用电器
1863,300404.SZ,300404,博济医药,广东,医疗保健
1864,300405.SZ,300405,科隆股份,辽宁,化工原料
1865,300406.SZ,300406,九强生物,北京,医疗保健
1866,300407.SZ,300407,凯发电气,天津,电气设备
1867,300408.SZ,300408,三环集团,广东,元器件
1868,300409.SZ,300409,道氏技术,广东,陶瓷
1869,300410.SZ,300410,正业科技,广东,电器仪表
1870,300411.SZ,300411,金盾股份,浙江,专用机械
1871,300412.SZ,300412,迦南科技,浙江,医疗保健
1872,300413.SZ,300413,芒果超媒,湖南,影视音像
1873,300414.SZ,300414,中光防雷,四川,通信设备
1874,300415.SZ,300415,伊之密,广东,专用机械
1875,300416.SZ,300416,苏试试验,江苏,电器仪表
1876,300417.SZ,300417,南华仪器,广东,电器仪表
1877,300418.SZ,300418,昆仑万维,北京,互联网
1878,300419.SZ,300419,浩丰科技,北京,软件服务
1879,300420.SZ,300420,五洋停车,江苏,机械基件
1880,300421.SZ,300421,力星股份,江苏,机械基件
1881,300422.SZ,300422,博世科,广西,环境保护
1882,300423.SZ,300423,昇辉科技,山东,电气设备
1883,300424.SZ,300424,航新科技,广东,航空
1884,300425.SZ,300425,中建环能,四川,环境保护
1885,300426.SZ,300426,唐德影视,浙江,影视音像
1886,300427.SZ,300427,红相股份,福建,电气设备
1887,300428.SZ,300428,立中集团,河北,汽车配件
1888,300429.SZ,300429,强力新材,江苏,化工原料
1889,300430.SZ,300430,诚益通,北京,电器仪表
1890,300432.SZ,300432,富临精工,四川,汽车配件
1891,300433.SZ,300433,蓝思科技,湖南,元器件
1892,300434.SZ,300434,金石亚药,四川,化学制药
1893,300435.SZ,300435,中泰股份,浙江,供气供热
1894,300436.SZ,300436,广生堂,福建,化学制药
1895,300437.SZ,300437,清水源,河南,化工原料
1896,300438.SZ,300438,鹏辉能源,广东,电气设备
1897,300439.SZ,300439,美康生物,浙江,医疗保健
1898,300440.SZ,300440,运达科技,四川,软件服务
1899,300441.SZ,300441,鲍斯股份,浙江,机床制造
1900,300442.SZ,300442,普丽盛,上海,轻工机械
1901,300443.SZ,300443,金雷股份,山东,电气设备
1902,300444.SZ,300444,双杰电气,北京,电气设备
1903,300445.SZ,300445,康斯特,北京,电器仪表
1904,300446.SZ,300446,乐凯新材,河北,化工原料
1905,300447.SZ,300447,全信股份,江苏,电气设备
1906,300448.SZ,300448,浩云科技,广东,软件服务
1907,300449.SZ,300449,汉邦高科,北京,IT设备
1908,300450.SZ,300450,先导智能,江苏,专用机械
1909,300451.SZ,300451,创业慧康,浙江,软件服务
1910,300452.SZ,300452,山河药辅,安徽,化学制药
1911,300453.SZ,300453,三鑫医疗,江西,医疗保健
1912,300454.SZ,300454,深信服,深圳,软件服务
1913,300455.SZ,300455,康拓红外,北京,运输设备
1914,300456.SZ,300456,赛微电子,北京,元器件
1915,300457.SZ,300457,赢合科技,深圳,专用机械
1916,300458.SZ,300458,全志科技,广东,元器件
1917,300459.SZ,300459,汤姆猫,浙江,互联网
1918,300460.SZ,300460,惠伦晶体,广东,元器件
1919,300461.SZ,300461,田中精机,浙江,专用机械
1920,300462.SZ,300462,华铭智能,上海,IT设备
1921,300463.SZ,300463,迈克生物,四川,医疗保健
1922,300464.SZ,300464,星徽股份,广东,机械基件
1923,300465.SZ,300465,高伟达,北京,软件服务
1924,300466.SZ,300466,赛摩智能,江苏,电器仪表
1925,300467.SZ,300467,迅游科技,四川,互联网
1926,300468.SZ,300468,四方精创,深圳,软件服务
1927,300469.SZ,300469,信息发展,上海,软件服务
1928,300470.SZ,300470,中密控股,四川,机械基件
1929,300471.SZ,300471,厚普股份,四川,专用机械
1930,300472.SZ,300472,新元科技,江西,专用机械
1931,300473.SZ,300473,德尔股份,辽宁,汽车配件
1932,300474.SZ,300474,景嘉微,湖南,元器件
1933,300475.SZ,300475,香农芯创,安徽,商贸代理
1934,300476.SZ,300476,胜宏科技,广东,元器件
1935,300477.SZ,300477,合纵科技,北京,电气设备
1936,300478.SZ,300478,杭州高新,浙江,塑料
1937,300479.SZ,300479,神思电子,山东,软件服务
1938,300480.SZ,300480,光力科技,河南,专用机械
1939,300481.SZ,300481,濮阳惠成,河南,化工原料
1940,300482.SZ,300482,万孚生物,广东,医疗保健
1941,300483.SZ,300483,首华燃气,上海,石油开采
1942,300484.SZ,300484,蓝海华腾,深圳,电气设备
1943,300485.SZ,300485,赛升药业,北京,生物制药
1944,300486.SZ,300486,东杰智能,山西,专用机械
1945,300487.SZ,300487,蓝晓科技,陕西,化工原料
1946,300488.SZ,300488,恒锋工具,浙江,机械基件
1947,300489.SZ,300489,光智科技,黑龙江,元器件
1948,300490.SZ,300490,华自科技,湖南,电气设备
1949,300491.SZ,300491,通合科技,河北,电气设备
1950,300492.SZ,300492,华图山鼎,四川,建筑工程
1951,300493.SZ,300493,润欣科技,上海,通信设备
1952,300494.SZ,300494,盛天网络,湖北,互联网
1953,300495.SZ,300495,*ST美尚,江苏,环境保护
1954,300496.SZ,300496,中科创达,北京,软件服务
1955,300497.SZ,300497,富祥药业,江西,化学制药
1956,300498.SZ,300498,温氏股份,广东,农业综合
1957,300499.SZ,300499,高澜股份,广东,专用机械
1958,300500.SZ,300500,启迪设计,江苏,建筑工程
1959,300501.SZ,300501,海顺新材,上海,广告包装
1960,300502.SZ,300502,新易盛,四川,通信设备
1961,300503.SZ,300503,昊志机电,广东,机械基件
1962,300504.SZ,300504,天邑股份,四川,通信设备
1963,300505.SZ,300505,川金诺,云南,农药化肥
1964,300506.SZ,300506,名家汇,深圳,建筑工程
1965,300507.SZ,300507,苏奥传感,江苏,汽车配件
1966,300508.SZ,300508,维宏股份,上海,软件服务
1967,300509.SZ,300509,新美星,江苏,专用机械
1968,300510.SZ,300510,金冠股份,吉林,电气设备
1969,300511.SZ,300511,雪榕生物,上海,种植业
1970,300512.SZ,300512,中亚股份,浙江,专用机械
1971,300513.SZ,300513,恒实科技,北京,软件服务
1972,300514.SZ,300514,友讯达,深圳,电器仪表
1973,300515.SZ,300515,三德科技,湖南,电器仪表
1974,300516.SZ,300516,久之洋,湖北,电器仪表
1975,300517.SZ,300517,海波重科,湖北,建筑工程
1976,300518.SZ,300518,盛讯达,深圳,互联网
1977,300519.SZ,300519,新光药业,浙江,中成药
1978,300520.SZ,300520,科大国创,安徽,软件服务
1979,300521.SZ,300521,爱司凯,广东,专用机械
1980,300522.SZ,300522,世名科技,江苏,染料涂料
1981,300523.SZ,300523,辰安科技,北京,软件服务
1982,300525.SZ,300525,博思软件,福建,软件服务
1983,300526.SZ,300526,*ST中潜,广东,专用机械
1984,300527.SZ,300527,中船应急,湖北,专用机械
1985,300528.SZ,300528,幸福蓝海,江苏,影视音像
1986,300529.SZ,300529,健帆生物,广东,医疗保健
1987,300530.SZ,300530,达志科技,湖南,化工原料
1988,300531.SZ,300531,优博讯,深圳,软件服务
1989,300532.SZ,300532,今天国际,深圳,软件服务
1990,300533.SZ,300533,冰川网络,深圳,互联网
1991,300534.SZ,300534,陇神戎发,甘肃,中成药
1992,300535.SZ,300535,达威股份,四川,化工原料
1993,300536.SZ,300536,农尚环境,湖北,建筑工程
1994,300537.SZ,300537,广信材料,江苏,染料涂料
1995,300538.SZ,300538,同益股份,深圳,塑料
1996,300539.SZ,300539,横河精密,浙江,塑料
1997,300540.SZ,300540,蜀道装备,四川,专用机械
1998,300541.SZ,300541,先进数通,北京,软件服务
1999,300542.SZ,300542,新晨科技,北京,软件服务
2000,300543.SZ,300543,朗科智能,深圳,元器件
2001,300545.SZ,300545,联得装备,深圳,专用机械
2002,300546.SZ,300546,雄帝科技,深圳,IT设备
2003,300547.SZ,300547,川环科技,四川,汽车配件
2004,300548.SZ,300548,博创科技,浙江,元器件
2005,300549.SZ,300549,优德精密,江苏,专用机械
2006,300550.SZ,300550,和仁科技,浙江,软件服务
2007,300551.SZ,300551,古鳌科技,上海,IT设备
2008,300552.SZ,300552,万集科技,北京,软件服务
2009,300553.SZ,300553,集智股份,浙江,电器仪表
2010,300554.SZ,300554,三超新材,江苏,矿物制品
2011,300555.SZ,300555,路通视信,江苏,通信设备
2012,300556.SZ,300556,丝路视觉,深圳,软件服务
2013,300557.SZ,300557,理工光科,湖北,电器仪表
2014,300558.SZ,300558,贝达药业,浙江,化学制药
2015,300559.SZ,300559,佳发教育,四川,软件服务
2016,300560.SZ,300560,中富通,福建,通信设备
2017,300561.SZ,300561,汇金科技,广东,软件服务
2018,300562.SZ,300562,乐心医疗,广东,医疗保健
2019,300563.SZ,300563,神宇股份,江苏,通信设备
2020,300564.SZ,300564,筑博设计,西藏,建筑工程
2021,300565.SZ,300565,科信技术,深圳,通信设备
2022,300566.SZ,300566,激智科技,浙江,元器件
2023,300567.SZ,300567,精测电子,湖北,电器仪表
2024,300568.SZ,300568,星源材质,深圳,化工原料
2025,300569.SZ,300569,天能重工,山东,电气设备
2026,300570.SZ,300570,太辰光,深圳,元器件
2027,300571.SZ,300571,平治信息,浙江,互联网
2028,300572.SZ,300572,安车检测,深圳,电器仪表
2029,300573.SZ,300573,兴齐眼药,辽宁,化学制药
2030,300575.SZ,300575,中旗股份,江苏,农药化肥
2031,300576.SZ,300576,容大感光,深圳,染料涂料
2032,300577.SZ,300577,开润股份,安徽,纺织
2033,300578.SZ,300578,会畅通讯,上海,通信设备
2034,300579.SZ,300579,数字认证,北京,软件服务
2035,300580.SZ,300580,贝斯特,江苏,汽车配件
2036,300581.SZ,300581,晨曦航空,陕西,航空
2037,300582.SZ,300582,英飞特,浙江,半导体
2038,300583.SZ,300583,赛托生物,山东,生物制药
2039,300584.SZ,300584,海辰药业,江苏,化学制药
2040,300585.SZ,300585,奥联电子,江苏,汽车配件
2041,300586.SZ,300586,美联新材,广东,化工原料
2042,300587.SZ,300587,天铁股份,浙江,橡胶
2043,300588.SZ,300588,熙菱信息,新疆,软件服务
2044,300589.SZ,300589,江龙船艇,广东,船舶
2045,300590.SZ,300590,移为通信,上海,通信设备
2046,300591.SZ,300591,万里马,广东,服饰
2047,300592.SZ,300592,华凯易佰,湖南,互联网
2048,300593.SZ,300593,新雷能,北京,电气设备
2049,300594.SZ,300594,朗进科技,山东,运输设备
2050,300595.SZ,300595,欧普康视,安徽,医疗保健
2051,300596.SZ,300596,利安隆,天津,化工原料
2052,300597.SZ,300597,吉大通信,吉林,通信设备
2053,300598.SZ,300598,诚迈科技,江苏,软件服务
2054,300599.SZ,300599,雄塑科技,广东,塑料
2055,300600.SZ,300600,国瑞科技,江苏,船舶
2056,300601.SZ,300601,康泰生物,深圳,生物制药
2057,300602.SZ,300602,飞荣达,深圳,元器件
2058,300603.SZ,300603,立昂技术,新疆,通信设备
2059,300604.SZ,300604,长川科技,浙江,专用机械
2060,300605.SZ,300605,恒锋信息,福建,软件服务
2061,300606.SZ,300606,金太阳,广东,机械基件
2062,300607.SZ,300607,拓斯达,广东,专用机械
2063,300608.SZ,300608,思特奇,北京,软件服务
2064,300609.SZ,300609,汇纳科技,上海,互联网
2065,300610.SZ,300610,晨化股份,江苏,化工原料
2066,300611.SZ,300611,美力科技,浙江,汽车配件
2067,300612.SZ,300612,宣亚国际,北京,广告包装
2068,300613.SZ,300613,富瀚微,上海,半导体
2069,300614.SZ,300614,百川畅银,河南,环境保护
2070,300615.SZ,300615,欣天科技,深圳,元器件
2071,300616.SZ,300616,尚品宅配,广东,家居用品
2072,300617.SZ,300617,安靠智电,江苏,电气设备
2073,300618.SZ,300618,寒锐钴业,江苏,小金属
2074,300619.SZ,300619,金银河,广东,专用机械
2075,300620.SZ,300620,光库科技,广东,元器件
2076,300621.SZ,300621,维业股份,深圳,装修装饰
2077,300622.SZ,300622,博士眼镜,深圳,其他商业
2078,300623.SZ,300623,捷捷微电,江苏,半导体
2079,300624.SZ,300624,万兴科技,西藏,软件服务
2080,300625.SZ,300625,三雄极光,广东,家用电器
2081,300626.SZ,300626,华瑞股份,浙江,电气设备
2082,300627.SZ,300627,华测导航,上海,通信设备
