,Ticker,Sector,Exchange
2594,FC,Industrials,NYSE
2595,FCN,Industrials,NYSE
2596,FDX,Industrials,NYSE
2597,FERG,Industrials,NYSE
2598,FIX,Industrials,NYSE
2599,FLR,Industrials,NYSE
2600,FLS,Industrials,NYSE
2601,FREY,Industrials,NYSE
2602,FSS,Industrials,NYSE
2603,GATX,Industrials,NYSE
2604,GBX,Industrials,NYSE
2605,GD,Industrials,NYSE
2606,GE,Industrials,NYSE
2607,GFF,Industrials,NYSE
2608,GFL,Industrials,NYSE
2609,GGG,Industrials,NYSE
2610,GHM,Industrials,NYSE
2611,GIC,Industrials,NYSE
2612,GMS,Industrials,NYSE
2613,GNK,Industrials,NYSE
2614,GNRC,Industrials,NYSE
2615,GOL,Industrials,NYSE
2616,GPN,Industrials,NYSE
2617,GRC,Industrials,NYSE
2618,GSL,Industrials,NYSE
2619,GTES,Industrials,NYSE
2620,GTLS,Industrials,NYSE
2621,GVA,Industrials,NYSE
2622,GWH,Industrials,NYSE
2623,GWW,Industrials,NYSE
2624,GXO,Industrials,NYSE
2625,HAYW,Industrials,NYSE
2626,HEI,Industrials,NYSE
2627,HEI-A,Industrials,NYSE
2628,HI,Industrials,NYSE
2629,HII,Industrials,NYSE
2630,HIL,Industrials,NYSE
2631,HLIO,Industrials,NYSE
2632,HNI,Industrials,NYSE
2633,HRI,Industrials,NYSE
2634,HRT,Industrials,NYSE
2635,HSC,Industrials,NYSE
2636,HUBB,Industrials,NYSE
2637,HWM,Industrials,NYSE
2638,HXL,Industrials,NYSE
2639,HY,Industrials,NYSE
2640,IAA,Industrials,NYSE
2641,IBP,Industrials,NYSE
2642,IEX,Industrials,NYSE
2643,IIIN,Industrials,NYSE
2644,INSW,Industrials,NYSE
2645,IR,Industrials,NYSE
2646,ITT,Industrials,NYSE
2647,ITW,Industrials,NYSE
2648,J,Industrials,NYSE
2649,JBI,Industrials,NYSE
2650,JBT,Industrials,NYSE
2651,JCI,Industrials,NYSE
2652,JELD,Industrials,NYSE
2653,JOBY,Industrials,NYSE
2654,KAI,Industrials,NYSE
2655,KAMN,Industrials,NYSE
2656,KBR,Industrials,NYSE
2657,KEX,Industrials,NYSE
2658,KFY,Industrials,NYSE
2659,KMT,Industrials,NYSE
2660,KNOP,Industrials,NYSE
2661,KNX,Industrials,NYSE
2662,KODK,Industrials,NYSE
2663,LEV,Industrials,NYSE
2664,LHX,Industrials,NYSE
2665,LICY,Industrials,NYSE
2666,LII,Industrials,NYSE
2667,LLAP,Industrials,NYSE
2668,LMT,Industrials,NYSE
2669,LNN,Industrials,NYSE
2670,LPX,Industrials,NYSE
2671,LUV,Industrials,NYSE
2672,LXFR,Industrials,NYSE
2673,MAN,Industrials,NYSE
2674,MAS,Industrials,NYSE
2675,MATX,Industrials,NYSE
2676,MEC,Industrials,NYSE
2677,MEG,Industrials,NYSE
2678,MG,Industrials,NYSE
2679,MIC,Industrials,NYSE
2680,MIR,Industrials,NYSE
2681,MLI,Industrials,NYSE
2682,MMM,Industrials,NYSE
2683,MMS,Industrials,NYSE
2684,MOG-A,Industrials,NYSE
2685,MSA,Industrials,NYSE
2686,MSM,Industrials,NYSE
2687,MTW,Industrials,NYSE
2688,MTZ,Industrials,NYSE
2689,MWA,Industrials,NYSE
2690,NAT,Industrials,NYSE
2691,NETI,Industrials,NYSE
2692,NL,Industrials,NYSE
2693,NLSN,Industrials,NYSE
2694,NM,Industrials,NYSE
2695,NMM,Industrials,NYSE
2696,NOC,Industrials,NYSE
2697,NPK,Industrials,NYSE
2698,NPO,Industrials,NYSE
2699,NSC,Industrials,NYSE
2700,NSP,Industrials,NYSE
2701,NVT,Industrials,NYSE
2702,NX,Industrials,NYSE
2703,OC,Industrials,NYSE
2704,ORN,Industrials,NYSE
2705,OSK,Industrials,NYSE
2706,OTIS,Industrials,NYSE
2707,PAC,Industrials,NYSE
2708,PBI,Industrials,NYSE
2709,PGTI,Industrials,NYSE
2710,PH,Industrials,NYSE
2711,PKE,Industrials,NYSE
2712,PL,Industrials,NYSE
2713,PNR,Industrials,NYSE
2714,PRG,Industrials,NYSE
2715,PRLB,Industrials,NYSE
2716,PSN,Industrials,NYSE
2717,PWR,Industrials,NYSE
2718,QUAD,Industrials,NYSE
2719,R,Industrials,NYSE
2720,RBA,Industrials,NYSE
2721,RDW,Industrials,NYSE
2722,REVG,Industrials,NYSE
2723,REZI,Industrials,NYSE
2724,RGR,Industrials,NYSE
2725,RHI,Industrials,NYSE
2726,ROK,Industrials,NYSE
2727,ROP,Industrials,NYSE
2728,RRX,Industrials,NYSE
2729,RSG,Industrials,NYSE
2730,RTX,Industrials,NYSE
2731,RYI,Industrials,NYSE
2732,SAVE,Industrials,NYSE
2733,SB,Industrials,NYSE
2734,SCS,Industrials,NYSE
2735,SCX,Industrials,NYSE
2736,SFL,Industrials,NYSE
2737,SHPW,Industrials,NYSE
2738,SITE,Industrials,NYSE
2739,SNA,Industrials,NYSE
2740,SNDR,Industrials,NYSE
2741,SPCE,Industrials,NYSE
2742,SPIR,Industrials,NYSE
2743,SPLP,Industrials,NYSE
2744,SPR,Industrials,NYSE
2745,SPXC,Industrials,NYSE
2746,SRT,Industrials,NYSE
2747,SSD,Industrials,NYSE
2748,SST,Industrials,NYSE
2749,STN,Industrials,NYSE
2750,SWK,Industrials,NYSE
2751,SXI,Industrials,NYSE
2752,TBI,Industrials,NYSE
2753,TDCX,Industrials,NYSE
2754,TDG,Industrials,NYSE
2755,TEX,Industrials,NYSE
2756,TFII,Industrials,NYSE
2757,TGH,Industrials,NYSE
2758,TGI,Industrials,NYSE
2759,TGLS,Industrials,NYSE
2760,THR,Industrials,NYSE
2761,TISI,Industrials,NYSE
2762,TKR,Industrials,NYSE
2763,TNC,Industrials,NYSE
2764,TNET,Industrials,NYSE
2765,TPC,Industrials,NYSE
2766,TRC,Industrials,NYSE
2767,TREX,Industrials,NYSE
2768,TRI,Industrials,NYSE
2769,TRN,Industrials,NYSE
2770,TRTN,Industrials,NYSE
2771,TRU,Industrials,NYSE
2772,TT,Industrials,NYSE
2773,TTC,Industrials,NYSE
2774,TWI,Industrials,NYSE
2775,TXT,Industrials,NYSE
2776,UNF,Industrials,NYSE
2777,UNP,Industrials,NYSE
2778,UP,Industrials,NYSE
2779,UPS,Industrials,NYSE
2780,URI,Industrials,NYSE
2781,USDP,Industrials,NYSE
2782,USX,Industrials,NYSE
2783,VATE,Industrials,NYSE
2784,VEC,Industrials,NYSE
2785,VLRS,Industrials,NYSE
2786,VMI,Industrials,NYSE
2787,VRT,Industrials,NYSE
2788,VRTV,Industrials,NYSE
2789,VVI,Industrials,NYSE
2790,VVNT,Industrials,NYSE
2791,WAB,Industrials,NYSE
2792,WBT,Industrials,NYSE
2793,WCC,Industrials,NYSE
2794,WCN,Industrials,NYSE
2795,WM,Industrials,NYSE
2796,WMS,Industrials,NYSE
2797,WNC,Industrials,NYSE
2798,WNS,Industrials,NYSE
2799,WSO,Industrials,NYSE
2800,WTS,Industrials,NYSE
2801,XPO,Industrials,NYSE
2802,XYL,Industrials,NYSE
2803,ZEV,Industrials,NYSE
2804,ZIM,Industrials,NYSE
2805,ZIP,Industrials,NYSE
2806,ZNH,Industrials,NYSE
2807,ZTO,Industrials,NYSE
2808,ZWS,Industrials,NYSE
2809,AAIC,Real_Estate,NYSE
2810,AAT,Real_Estate,NYSE
2811,ABR,Real_Estate,NYSE
2812,ACC,Real_Estate,NYSE
2813,ACR,Real_Estate,NYSE
2814,ACRE,Real_Estate,NYSE
2815,ADC,Real_Estate,NYSE
2816,AHH,Real_Estate,NYSE
2817,AHT,Real_Estate,NYSE
2818,AIRC,Real_Estate,NYSE
2819,AIV,Real_Estate,NYSE
2820,AJX,Real_Estate,NYSE
2821,AKR,Real_Estate,NYSE
2822,ALEX,Real_Estate,NYSE
2823,ALX,Real_Estate,NYSE
2824,AMH,Real_Estate,NYSE
2825,AMT,Real_Estate,NYSE
2826,AOMR,Real_Estate,NYSE
2827,APLE,Real_Estate,NYSE
2828,ARE,Real_Estate,NYSE
2829,ARI,Real_Estate,NYSE
2830,ARL,Real_Estate,NYSE
2831,ARR,Real_Estate,NYSE
2832,AVB,Real_Estate,NYSE
2833,AXR,Real_Estate,NYSE
2834,BDN,Real_Estate,NYSE
2835,BEKE,Real_Estate,NYSE
2836,BFS,Real_Estate,NYSE
2837,BHR,Real_Estate,NYSE
2838,BNL,Real_Estate,NYSE
2839,BRMK,Real_Estate,NYSE
2840,BRSP,Real_Estate,NYSE
2841,BRT,Real_Estate,NYSE
2842,BRX,Real_Estate,NYSE
2843,BXMT,Real_Estate,NYSE
2844,BXP,Real_Estate,NYSE
2845,CBL,Real_Estate,NYSE
2846,CBRE,Real_Estate,NYSE
2847,CCI,Real_Estate,NYSE
2848,CDR,Real_Estate,NYSE
2849,CHCT,Real_Estate,NYSE
2850,CHMI,Real_Estate,NYSE
2851,CIM,Real_Estate,NYSE
2852,CIO,Real_Estate,NYSE
2853,CLDT,Real_Estate,NYSE
2854,CLPR,Real_Estate,NYSE
2855,CMTG,Real_Estate,NYSE
2856,COLD,Real_Estate,NYSE
2857,CORR,Real_Estate,NYSE
2858,CPT,Real_Estate,NYSE
2859,CSR,Real_Estate,NYSE
2860,CTO,Real_Estate,NYSE
2861,CTRE,Real_Estate,NYSE
2862,CTT,Real_Estate,NYSE
2863,CUBE,Real_Estate,NYSE
2864,CUZ,Real_Estate,NYSE
2865,CWK,Real_Estate,NYSE
2866,CXW,Real_Estate,NYSE
2867,DBRG,Real_Estate,NYSE
2868,DEA,Real_Estate,NYSE
2869,DEI,Real_Estate,NYSE
2870,DLR,Real_Estate,NYSE
2871,DOC,Real_Estate,NYSE
2872,DOMA,Real_Estate,NYSE
2873,DOUG,Real_Estate,NYSE
2874,DRE,Real_Estate,NYSE
2875,DRH,Real_Estate,NYSE
2876,DX,Real_Estate,NYSE
2877,EARN,Real_Estate,NYSE
2878,EGP,Real_Estate,NYSE
2879,ELS,Real_Estate,NYSE
2880,EPR,Real_Estate,NYSE
2881,EPRT,Real_Estate,NYSE
2882,EQC,Real_Estate,NYSE
2883,EQR,Real_Estate,NYSE
2884,ESBA,Real_Estate,NYSE
2885,ESRT,Real_Estate,NYSE
2886,ESS,Real_Estate,NYSE
2887,EXR,Real_Estate,NYSE
2888,FBRT,Real_Estate,NYSE
2889,FCPT,Real_Estate,NYSE
2890,FOR,Real_Estate,NYSE
2891,FPH,Real_Estate,NYSE
2892,FPI,Real_Estate,NYSE
2893,FR,Real_Estate,NYSE
2894,FRT,Real_Estate,NYSE
2895,GEO,Real_Estate,NYSE
2896,GMRE,Real_Estate,NYSE
2897,GNL,Real_Estate,NYSE
2898,GPMT,Real_Estate,NYSE
2899,GTY,Real_Estate,NYSE
2900,HASI,Real_Estate,NYSE
2901,HHC,Real_Estate,NYSE
2902,HIW,Real_Estate,NYSE
2903,HOUS,Real_Estate,NYSE
2904,HPP,Real_Estate,NYSE
2905,HR,Real_Estate,NYSE
2906,HT,Real_Estate,NYSE
2907,HTA,Real_Estate,NYSE
2908,IIPR,Real_Estate,NYSE
2909,INN,Real_Estate,NYSE
2910,INVH,Real_Estate,NYSE
2911,IRM,Real_Estate,NYSE
2912,IRS,Real_Estate,NYSE
2913,IRT,Real_Estate,NYSE
2914,IVR,Real_Estate,NYSE
2915,IVT,Real_Estate,NYSE
2916,JBGS,Real_Estate,NYSE
2917,JLL,Real_Estate,NYSE
2918,JOE,Real_Estate,NYSE
2919,KIM,Real_Estate,NYSE
2920,KRC,Real_Estate,NYSE
2921,KREF,Real_Estate,NYSE
2922,KRG,Real_Estate,NYSE
2923,KW,Real_Estate,NYSE
2924,LADR,Real_Estate,NYSE
2925,LEJU,Real_Estate,NYSE
2926,LFT,Real_Estate,NYSE
2927,LSI,Real_Estate,NYSE
2928,LTC,Real_Estate,NYSE
2929,LXP,Real_Estate,NYSE
2930,MAA,Real_Estate,NYSE
2931,MAC,Real_Estate,NYSE
2932,MDV,Real_Estate,NYSE
2933,MFA,Real_Estate,NYSE
2934,MITT,Real_Estate,NYSE
2935,MLP,Real_Estate,NYSE
2936,MMI,Real_Estate,NYSE
2937,MPW,Real_Estate,NYSE
2938,NHI,Real_Estate,NYSE
2939,NLY,Real_Estate,NYSE
2940,NNN,Real_Estate,NYSE
2941,NREF,Real_Estate,NYSE
2942,NRZ,Real_Estate,NYSE
2943,NSA,Real_Estate,NYSE
2944,NTST,Real_Estate,NYSE
2945,NXRT,Real_Estate,NYSE
2946,NYC,Real_Estate,NYSE
2947,O,Real_Estate,NYSE
2948,OFC,Real_Estate,NYSE
2949,OHI,Real_Estate,NYSE
2950,OLP,Real_Estate,NYSE
2951,ONL,Real_Estate,NYSE
2952,OPAD,Real_Estate,NYSE
2953,ORC,Real_Estate,NYSE
2954,OUT,Real_Estate,NYSE
2955,PDM,Real_Estate,NYSE
2956,PEAK,Real_Estate,NYSE
2957,PEB,Real_Estate,NYSE
2958,PEI,Real_Estate,NYSE
2959,PGRE,Real_Estate,NYSE
2960,PGRU,Real_Estate,NYSE
2961,PINE,Real_Estate,NYSE
2962,PK,Real_Estate,NYSE
2963,PLD,Real_Estate,NYSE
2964,PLYM,Real_Estate,NYSE
2965,PMT,Real_Estate,NYSE
2966,PSA,Real_Estate,NYSE
2967,PSB,Real_Estate,NYSE
2968,PSTL,Real_Estate,NYSE
2969,RC,Real_Estate,NYSE
2970,REXR,Real_Estate,NYSE
2971,RHP,Real_Estate,NYSE
2972,RLJ,Real_Estate,NYSE
2973,RMAX,Real_Estate,NYSE
2974,RPT,Real_Estate,NYSE
2975,RWT,Real_Estate,NYSE
2976,RYN,Real_Estate,NYSE
2977,SAFE,Real_Estate,NYSE
2978,SHO,Real_Estate,NYSE
2979,SITC,Real_Estate,NYSE
2980,SKT,Real_Estate,NYSE
2981,SLG,Real_Estate,NYSE
2982,SPG,Real_Estate,NYSE
2983,SRC,Real_Estate,NYSE
2984,SRG,Real_Estate,NYSE
2985,STAG,Real_Estate,NYSE
2986,STAR,Real_Estate,NYSE
2987,STOR,Real_Estate,NYSE
2988,STWD,Real_Estate,NYSE
2989,SUI,Real_Estate,NYSE
2990,TCI,Real_Estate,NYSE
2991,TCN,Real_Estate,NYSE
2992,TRNO,Real_Estate,NYSE
2993,TRTX,Real_Estate,NYSE
2994,TWO,Real_Estate,NYSE
2995,UBA,Real_Estate,NYSE
2996,UDR,Real_Estate,NYSE
2997,UE,Real_Estate,NYSE
2998,UHT,Real_Estate,NYSE
2999,UMH,Real_Estate,NYSE
3000,VICI,Real_Estate,NYSE
3001,VNO,Real_Estate,NYSE
3002,VRE,Real_Estate,NYSE
3003,VTR,Real_Estate,NYSE
3004,WE,Real_Estate,NYSE
3005,WELL,Real_Estate,NYSE
3006,WMC,Real_Estate,NYSE
3007,WPC,Real_Estate,NYSE
3008,WRE,Real_Estate,NYSE
3009,WSR,Real_Estate,NYSE
3010,WY,Real_Estate,NYSE
3011,XHR,Real_Estate,NYSE
3012,XIN,Real_Estate,NYSE
3013,ACN,Technology,NYSE
3014,AI,Technology,NYSE
3015,ALIT,Technology,NYSE
3016,ANET,Technology,NYSE
3017,APH,Technology,NYSE
3018,ARW,Technology,NYSE
3019,ASAN,Technology,NYSE
3020,ASX,Technology,NYSE
3021,ATC,Technology,NYSE
3022,ATEN,Technology,NYSE
3023,AVLR,Technology,NYSE
3024,AVYA,Technology,NYSE
3025,AYX,Technology,NYSE
3026,BB,Technology,NYSE
3027,BBAI,Technology,NYSE
3028,BHE,Technology,NYSE
3029,BILL,Technology,NYSE
3030,BKI,Technology,NYSE
3031,BKKT,Technology,NYSE
3032,BKSY,Technology,NYSE
3033,BLND,Technology,NYSE
3034,BOX,Technology,NYSE
3035,BR,Technology,NYSE
3036,BTCM,Technology,NYSE
3037,CACI,Technology,NYSE
3038,CAJ,Technology,NYSE
3039,CALX,Technology,NYSE
3040,CCCS,Technology,NYSE
3041,CCRD,Technology,NYSE
3042,CDAY,Technology,NYSE
3043,CIEN,Technology,NYSE
3044,CINT,Technology,NYSE
3045,CLS,Technology,NYSE
3046,CLVT,Technology,NYSE
3047,CMCM,Technology,NYSE
3048,COMP,Technology,NYSE
3049,CRM,Technology,NYSE
3050,CTS,Technology,NYSE
3051,CWAN,Technology,NYSE
3052,CXM,Technology,NYSE
3053,CZOO,Technology,NYSE
3054,DAVA,Technology,NYSE
3055,DBD,Technology,NYSE
3056,DDD,Technology,NYSE
3057,DELL,Technology,NYSE
3058,DM,Technology,NYSE
3059,DNB,Technology,NYSE
3060,DOCN,Technology,NYSE
3061,DQ,Technology,NYSE
3062,DT,Technology,NYSE
3063,DV,Technology,NYSE
3064,DXC,Technology,NYSE
3065,EB,Technology,NYSE
3066,ECOM,Technology,NYSE
3067,EGHT,Technology,NYSE
3068,ENFN,Technology,NYSE
3069,ENV,Technology,NYSE
3070,EPAM,Technology,NYSE
3071,ESE,Technology,NYSE
3072,ESMT,Technology,NYSE
3073,ESTC,Technology,NYSE
3074,ETWO,Technology,NYSE
3075,EVTC,Technology,NYSE
3076,FATH,Technology,NYSE
3077,FICO,Technology,NYSE
3078,FIS,Technology,NYSE
3079,FLT,Technology,NYSE
3080,FN,Technology,NYSE
3081,FORG,Technology,NYSE
3082,FOUR,Technology,NYSE
3083,FRGE,Technology,NYSE
3084,FSLY,Technology,NYSE
3085,FTV,Technology,NYSE
3086,G,Technology,NYSE
3087,GB,Technology,NYSE
3088,GBTG,Technology,NYSE
3089,GDDY,Technology,NYSE
3090,GIB,Technology,NYSE
3091,GLOB,Technology,NYSE
3092,GLW,Technology,NYSE
3093,GRMN,Technology,NYSE
3094,GWRE,Technology,NYSE
3095,HBB,Technology,NYSE
3096,HPE,Technology,NYSE
3097,HPQ,Technology,NYSE
3098,HUBS,Technology,NYSE
3099,IBM,Technology,NYSE
3100,INFA,Technology,NYSE
3101,INFY,Technology,NYSE
3102,INST,Technology,NYSE
3103,IONQ,Technology,NYSE
3104,IOT,Technology,NYSE
3105,IRNT,Technology,NYSE
3106,IS,Technology,NYSE
3107,IT,Technology,NYSE
3108,JBL,Technology,NYSE
3109,JKS,Technology,NYSE
3110,JNPR,Technology,NYSE
3111,KD,Technology,NYSE
3112,KEYS,Technology,NYSE
3113,KN,Technology,NYSE
3114,LAW,Technology,NYSE
3115,LDOS,Technology,NYSE
3116,LPL,Technology,NYSE
3117,LSPD,Technology,NYSE
3118,MAXR,Technology,NYSE
3119,MEI,Technology,NYSE
3120,MFGP,Technology,NYSE
3121,MIXT,Technology,NYSE
3122,MKFG,Technology,NYSE
3123,ML,Technology,NYSE
3124,MLNK,Technology,NYSE
3125,MODN,Technology,NYSE
3126,MSI,Technology,NYSE
3127,MX,Technology,NYSE
3128,NABL,Technology,NYSE
3129,NCR,Technology,NYSE
3130,NET,Technology,NYSE
3131,NEWR,Technology,NYSE
3132,NOK,Technology,NYSE
3133,NOVA,Technology,NYSE
3134,NOW,Technology,NYSE
3135,NPTN,Technology,NYSE
3136,NRDY,Technology,NYSE
3137,OCFT,Technology,NYSE
3138,OG,Technology,NYSE
3139,OLO,Technology,NYSE
3140,ONTF,Technology,NYSE
3141,ONTO,Technology,NYSE
3142,OPFI,Technology,NYSE
3143,ORCL,Technology,NYSE
3144,OUST,Technology,NYSE
3145,PAGS,Technology,NYSE
3146,PAR,Technology,NYSE
3147,PATH,Technology,NYSE
3148,PAY,Technology,NYSE
3149,PAYC,Technology,NYSE
3150,PCOR,Technology,NYSE
3151,PD,Technology,NYSE
3152,PING,Technology,NYSE
3153,PLTR,Technology,NYSE
3154,POLY,Technology,NYSE
3155,PRO,Technology,NYSE
3156,PSFE,Technology,NYSE
3157,PSTG,Technology,NYSE
3158,PWSC,Technology,NYSE
3159,QNGY,Technology,NYSE
3160,QTWO,Technology,NYSE
3161,RAAS,Technology,NYSE
3162,RAMP,Technology,NYSE
3163,RKLY,Technology,NYSE
3164,RNG,Technology,NYSE
3165,ROG,Technology,NYSE
3166,RSKD,Technology,NYSE
3167,S,Technology,NYSE
3168,SAIC,Technology,NYSE
3169,SAIL,Technology,NYSE
3170,SAP,Technology,NYSE
3171,SEMR,Technology,NYSE
3172,SHOP,Technology,NYSE
3173,SMAR,Technology,NYSE
3174,SNOW,Technology,NYSE
3175,SNX,Technology,NYSE
3176,SOL,Technology,NYSE
3177,SONY,Technology,NYSE
3178,SOS,Technology,NYSE
3179,SQ,Technology,NYSE
3180,SQNS,Technology,NYSE
3181,SQSP,Technology,NYSE
3182,ST,Technology,NYSE
3183,STEM,Technology,NYSE
3184,STM,Technology,NYSE
3185,SWCH,Technology,NYSE
3186,SWI,Technology,NYSE
3187,TDC,Technology,NYSE
3188,TDY,Technology,NYSE
3189,TEL,Technology,NYSE
3190,TIXT,Technology,NYSE
3191,TOST,Technology,NYSE
3192,TSM,Technology,NYSE
3193,TUFN,Technology,NYSE
3194,TUYA,Technology,NYSE
3195,TYL,Technology,NYSE
3196,U,Technology,NYSE
3197,UBER,Technology,NYSE
3198,UI,Technology,NYSE
3199,UIS,Technology,NYSE
3200,UMC,Technology,NYSE
3201,USER,Technology,NYSE
3202,VHC,Technology,NYSE
3203,VIAO,Technology,NYSE
3204,VLD,Technology,NYSE
3205,VLN,Technology,NYSE
3206,VMW,Technology,NYSE
3207,VNT,Technology,NYSE
3208,VPG,Technology,NYSE
3209,VSH,Technology,NYSE
3210,VTEX,Technology,NYSE
3211,VZIO,Technology,NYSE
3212,WBX,Technology,NYSE
3213,WEAV,Technology,NYSE
3214,WEX,Technology,NYSE
3215,WIT,Technology,NYSE
3216,WK,Technology,NYSE
3217,WOLF,Technology,NYSE
3218,YALA,Technology,NYSE
3219,YEXT,Technology,NYSE
3220,YMM,Technology,NYSE
3221,YOU,Technology,NYSE
3222,ZEN,Technology,NYSE
3223,ZEPP,Technology,NYSE
3224,ZETA,Technology,NYSE
3225,ZUO,Technology,NYSE
3226,AEE,Utilities,NYSE
3227,AES,Utilities,NYSE
3228,AESC,Utilities,NYSE
3229,AGR,Utilities,NYSE
3230,ALE,Utilities,NYSE
3231,AMPS,Utilities,NYSE
3232,AQN,Utilities,NYSE
3233,AQNU,Utilities,NYSE
3234,ARIS,Utilities,NYSE
3235,ATO,Utilities,NYSE
3236,AVA,Utilities,NYSE
3237,AWK,Utilities,NYSE
3238,AWR,Utilities,NYSE
3239,AZRE,Utilities,NYSE
3240,BEP,Utilities,NYSE
3241,BEPC,Utilities,NYSE
3242,BIP,Utilities,NYSE
3243,BIPC,Utilities,NYSE
3244,BKH,Utilities,NYSE
3245,CEPU,Utilities,NYSE
3246,CIG,Utilities,NYSE
3247,CMS,Utilities,NYSE
3248,CNP,Utilities,NYSE
3249,CPK,Utilities,NYSE
3250,CWEN,Utilities,NYSE
3251,CWEN-A,Utilities,NYSE
3252,CWT,Utilities,NYSE
3253,D,Utilities,NYSE
3254,DTE,Utilities,NYSE
3255,DUK,Utilities,NYSE
3256,EBR,Utilities,NYSE
3257,EBR-B,Utilities,NYSE
3258,ED,Utilities,NYSE
3259,EDN,Utilities,NYSE
3260,EE,Utilities,NYSE
3261,EIX,Utilities,NYSE
3262,ELP,Utilities,NYSE
3263,ENIC,Utilities,NYSE
3264,ES,Utilities,NYSE
3265,ETR,Utilities,NYSE
3266,EVRG,Utilities,NYSE
3267,FE,Utilities,NYSE
3268,FTS,Utilities,NYSE
3269,GNE,Utilities,NYSE
3270,HE,Utilities,NYSE
3271,HLGN,Utilities,NYSE
3272,HNP,Utilities,NYSE
3273,IDA,Utilities,NYSE
3274,KEN,Utilities,NYSE
3275,KEP,Utilities,NYSE
3276,LFG,Utilities,NYSE
3277,NEE,Utilities,NYSE
3278,NEP,Utilities,NYSE
3279,NGG,Utilities,NYSE
3280,NI,Utilities,NYSE
3281,NIMC,Utilities,NYSE
3282,NJR,Utilities,NYSE
3283,NRG,Utilities,NYSE
3284,NRGV,Utilities,NYSE
3285,NWN,Utilities,NYSE
3286,OGE,Utilities,NYSE
3287,OGS,Utilities,NYSE
3288,ORA,Utilities,NYSE
3289,PAM,Utilities,NYSE
3290,PCG,Utilities,NYSE
3291,PCGU,Utilities,NYSE
3292,PEG,Utilities,NYSE
3293,PNM,Utilities,NYSE
3294,PNW,Utilities,NYSE
3295,POR,Utilities,NYSE
3296,PPL,Utilities,NYSE
3297,SBS,Utilities,NYSE
3298,SJI,Utilities,NYSE
3299,SJW,Utilities,NYSE
3300,SMR,Utilities,NYSE
3301,SO,Utilities,NYSE
3302,SPH,Utilities,NYSE
3303,SR,Utilities,NYSE
3304,SRE,Utilities,NYSE
3305,SWX,Utilities,NYSE
3306,TAC,Utilities,NYSE
3307,TVE,Utilities,NYSE
3308,UGI,Utilities,NYSE
3309,UTL,Utilities,NYSE
3310,VST,Utilities,NYSE
3311,WEC,Utilities,NYSE
3312,WTRG,Utilities,NYSE
3313,AA,Basic_Materials,NYSE
3314,ACH,Basic_Materials,NYSE
3315,AEM,Basic_Materials,NYSE
3316,AG,Basic_Materials,NYSE
3317,AGI,Basic_Materials,NYSE
3318,ALB,Basic_Materials,NYSE
3319,AMR,Basic_Materials,NYSE
3320,APD,Basic_Materials,NYSE
3321,ASH,Basic_Materials,NYSE
3322,ASIX,Basic_Materials,NYSE
3323,AU,Basic_Materials,NYSE
3324,AUY,Basic_Materials,NYSE
3325,AVD,Basic_Materials,NYSE
3326,AVNT,Basic_Materials,NYSE
3327,AVTR,Basic_Materials,NYSE
3328,AXTA,Basic_Materials,NYSE
3329,BAK,Basic_Materials,NYSE
3330,BCC,Basic_Materials,NYSE
3331,BHIL,Basic_Materials,NYSE
3332,BHP,Basic_Materials,NYSE
3333,BVN,Basic_Materials,NYSE
3334,CBT,Basic_Materials,NYSE
3335,CC,Basic_Materials,NYSE
3336,CDE,Basic_Materials,NYSE
3337,CE,Basic_Materials,NYSE
3338,CF,Basic_Materials,NYSE
3339,CGA,Basic_Materials,NYSE
3340,CGAU,Basic_Materials,NYSE
3341,CLF,Basic_Materials,NYSE
3342,CLW,Basic_Materials,NYSE
3343,CMC,Basic_Materials,NYSE
3344,CMP,Basic_Materials,NYSE
3345,CPAC,Basic_Materials,NYSE
3346,CRH,Basic_Materials,NYSE
3347,CSTM,Basic_Materials,NYSE
3348,CTVA,Basic_Materials,NYSE
3349,CX,Basic_Materials,NYSE
3350,DD,Basic_Materials,NYSE
3351,DNMR,Basic_Materials,NYSE
3352,DOW,Basic_Materials,NYSE
3353,DRD,Basic_Materials,NYSE
3354,ECL,Basic_Materials,NYSE
3355,ECVT,Basic_Materials,NYSE
3356,EGO,Basic_Materials,NYSE
3357,EMN,Basic_Materials,NYSE
3358,ESI,Basic_Materials,NYSE
3359,EVA,Basic_Materials,NYSE
3360,EXK,Basic_Materials,NYSE
3361,EXP,Basic_Materials,NYSE
3362,FCX,Basic_Materials,NYSE
3363,FF,Basic_Materials,NYSE
3364,FMC,Basic_Materials,NYSE
3365,FNV,Basic_Materials,NYSE
3366,FSM,Basic_Materials,NYSE
3367,FUL,Basic_Materials,NYSE
3368,GATO,Basic_Materials,NYSE
3369,GCP,Basic_Materials,NYSE
3370,GFI,Basic_Materials,NYSE
3371,GGB,Basic_Materials,NYSE
3372,GLT,Basic_Materials,NYSE
3373,GOLD,Basic_Materials,NYSE
3374,HBM,Basic_Materials,NYSE
3375,HCC,Basic_Materials,NYSE
3376,HL,Basic_Materials,NYSE
3377,HMY,Basic_Materials,NYSE
3378,HUN,Basic_Materials,NYSE
3379,IAG,Basic_Materials,NYSE
3380,ICL,Basic_Materials,NYSE
3381,IFF,Basic_Materials,NYSE
3382,IPI,Basic_Materials,NYSE
3383,JHX,Basic_Materials,NYSE
3384,KGC,Basic_Materials,NYSE
