date,code,close,preclose,volume,isST,MA 10,MA 20,MA 50,MA 150,MA 200,VMA 20,VMA 50,volatility,volatility_max,vscore,score,total_score
2020/8/13,sz.300059,24.91,24.68,269075920,0,26.617,26.212,22.6136,18.65473333,17.66855,415064976.8,429321661,0.0036,0.028627451,3.732533332,17.4,21.13253333
2020/8/14,sz.300059,25.33,24.91,213091202,0,26.483,26.2465,22.8152,18.71846667,17.7204,395726671.3,428434266.8,0.021370968,0.027886881,5.026280143,13.9,18.92628014
2020/8/17,sz.300059,26.18,25.33,448335008,0,26.327,26.2655,23.0338,18.787,17.77745,393367681.7,434310758.6,0.011201236,0.053298546,-5,14.2,9.2
2020/8/18,sz.300059,26.19,26.18,253994698,0,26.225,26.282,23.2502,18.85493333,17.83415,389380367,435133100.7,0.007307692,0.026286143,4.162827476,16.2,20.36282748
2020/8/19,sz.300059,25.16,26.19,308031040,0,25.974,26.2055,23.4502,18.915,17.88455,380941023,438084310.6,0.036015326,0.049753133,2.968681312,14.9,17.86868131
2020/8/20,sz.300059,25.18,25.16,234848007,0,25.625,26.088,23.6394,18.97526667,17.9311,367950434.6,434790022.4,0.0072,0.029239766,4.598587941,18.4,22.99858794
2020/8/21,sz.300059,26.15,25.18,327959920,0,25.547,26.145,23.8462,19.046,17.98595,354212506.6,437343549.3,0.023483366,0.027862595,2.501091636,17.7,20.20109164
2020/8/24,sz.300059,25.93,26.15,334669200,0,25.49,26.1995,24.0486,19.11213333,18.04065,351921533,436468604,0.021509434,0.054531779,2.332341962,14.9,17.23234196
2020/8/25,sz.300059,26.45,25.93,459340144,0,25.616,26.2775,24.255,19.18106667,18.0983,358465705,437743521.5,0.02202473,0.058909091,-5,15.7,10.7
2020/8/26,sz.300059,25.28,26.45,380241248,0,25.676,26.2065,24.436,19.24166667,18.1489,353406482.6,435955896.5,0.035114504,0.045540797,1.277988185,14.9,16.17798819
2020/8/27,sz.300059,25.52,25.28,218920608,0,25.737,26.177,24.6164,19.306,18.2005,348695119.4,434416583.2,0.009893154,0.024447031,4.96058354,18.4,23.36058354
2020/8/28,sz.300059,26.33,25.52,393677504,0,25.837,26.16,24.8146,19.37653333,18.25535,348831817.8,437958943.4,0.042359462,0.060833646,1.011086543,15.7,16.71108654
2020/8/31,sz.300059,26.16,26.33,401051280,0,25.835,26.081,24.9988,19.44626667,18.3108,347685051.4,439153473.7,0.016171493,0.038999264,0.867628197,15.7,16.5676282
2020/9/1,sz.300059,26.29,26.16,222147595,0,25.845,26.035,25.1616,19.51653333,18.36655,342896289.5,433529885.7,0.005353728,0.024639879,4.875841267,21.2,26.07584127
2020/9/2,sz.300059,26.84,26.29,427234752,0,26.013,25.9935,25.3196,19.5886,18.4254,347056556.7,431772811.5,0.020532319,0.037324464,0.105102947,15.7,15.80510295
2020/9/3,sz.300059,26.33,26.84,364395056,0,26.128,25.8765,25.454,19.66013333,18.48405,343949741.5,430849693.1,0.017537313,0.038617139,1.54240883,15.7,17.24240883
2020/9/4,sz.300059,25.91,26.33,214825432,0,26.104,25.8255,25.5886,19.72706667,18.54095,331161709.9,427201301.9,0.011714174,0.021480629,4.971330119,21.4,26.37133012
2020/9/7,sz.300059,24.6,25.91,391703024,0,25.971,25.7305,25.7106,19.79053333,18.59185,332230722.7,426893818.7,0.044660194,0.058256173,0.824345379,6.6,7.424345379
2020/9/8,sz.300059,25.01,24.6,298392912,0,25.827,25.7215,25.8068,19.8668,18.64465,327708801.1,422793340.3,0.010096931,0.041106719,2.942345974,8.9,11.84234597
2020/9/9,sz.300059,23.96,25.01,294545056,0,25.695,25.6855,25.8812,19.9362,18.6947,322823980.3,421128849.4,0.029959514,0.0437751,3.005820988,6.6,9.605820988
2020/9/10,sz.300059,23.2,23.96,268015506,0,25.463,25.6,25.9072,19.99846667,18.74005,322770959.6,415372260.6,0.041718298,0.05519215,3.547582942,7.2,10.74758294
2020/9/11,sz.300059,23.46,23.2,197256053,0,25.176,25.5065,25.9204,20.0574,18.78515,321979202.2,406362319,0.015584416,0.0237691,5.145808462,9.2,14.34580846
2020/9/14,sz.300059,23.61,23.46,174830108,0,24.921,25.378,25.8966,20.11733333,18.83275,308303957.2,395728208.5,0.001269036,0.022651007,5.582066068,15.7,21.28206607
2020/9/15,sz.300059,23.71,23.61,161093723,0,24.663,25.254,25.8992,20.1774,18.8806,303658908.4,386577236.2,0.004235493,0.018082422,5.832819217,15.7,21.53281922
2020/9/16,sz.300059,23.32,23.71,180795285,0,24.311,25.162,25.8468,20.2358,18.9271,297297120.7,379379520.5,0.011864407,0.029362416,5.234447954,10.7,15.93444795
2020/9/17,sz.300059,23.47,23.32,216230993,0,24.025,25.0765,25.773,20.29233333,18.97475,296366270,370787936.5,0.013822894,0.040370059,4.168337972,7.2,11.36833797
2020/9/18,sz.300059,25,23.47,498463520,0,23.934,25.019,25.7604,20.3614,19.0303,304891450,370013090.8,0.064735945,0.086666667,-5,8,3
2020/9/21,sz.300059,24.45,25,328010640,0,23.919,24.945,25.711,20.4224,19.08395,304558522,365404635.4,0.041176471,0.047173489,1.023358539,7.2,8.223358539
2020/9/22,sz.300059,24.31,24.45,248634066,0,23.849,24.838,25.6174,20.4784,19.1367,294023218.1,358181264.6,0.004130525,0.039777247,3.058429053,10.7,13.75842905
2020/9/23,sz.300059,24.13,24.31,159615463,0,23.866,24.7805,25.5396,20.53433333,19.1881,282991928.8,351140835.6,0.0078125,0.020441537,5.454374803,13.7,19.1543748
2020/9/24,sz.300059,23.75,24.13,171193734,0,23.921,24.692,25.509,20.5876,19.2373,280605585.1,341856846.3,0.010828821,0.027891715,4.992239124,10.7,15.69223912
2020/9/25,sz.300059,24.02,23.75,167375526,0,23.977,24.5765,25.4966,20.63213333,19.2873,269290486.2,333207210.5,0.006284039,0.021407987,4.976833613,13.7,18.67683361
2020/9/28,sz.300059,23.87,24.02,115411676,0,24.003,24.462,25.458,20.66793333,19.33675,255008506,325605148.1,0,0.014540922,6.455471399,15.7,22.1554714
2020/9/29,sz.300059,24.21,23.87,166321160,0,24.053,24.358,25.425,20.70493333,19.3863,252217184.3,322256751.4,0.006652807,0.019199346,4.838861893,13.7,18.53886189
2020/9/30,sz.300059,23.99,24.21,133242595,0,24.12,24.2155,25.371,20.73186667,19.43465,237517576.4,315385244.9,0.015188834,0.025347506,5.775243226,9.2,14.97524323
2020/10/9,sz.300059,24.62,23.99,185005686,0,24.235,24.13,25.3128,20.77113333,19.48675,228548107.9,309192163.1,0.005308289,0.020490157,4.016482044,15.7,19.71648204
2020/10/12,sz.300059,26.09,24.62,362616784,0,24.344,24.139,25.3344,20.81853333,19.5457,235937675.5,304390129.2,0.049477072,0.05648855,-5,15.5,10.5
2020/10/13,sz.300059,26.12,26.09,234342218,0,24.511,24.215,25.36,20.877,19.60505,228069635.2,301467200.1,0.016342412,0.022137405,2.226609797,21.3,23.5266098
2020/10/14,sz.300059,25.89,26.12,155679661,0,24.669,24.259,25.38,20.9284,19.66325,220933972.7,298011659.3,0.003464203,0.01648773,4.776054689,24,28.77605469
2020/10/15,sz.300059,25.72,25.89,164318494,0,24.828,24.347,25.3604,20.97686667,19.71595,214422644.6,291669515.2,0.007333076,0.026146268,4.366278084,19,23.36627808
2020/10/16,sz.300059,25.98,25.72,157849115,0,25.051,24.486,25.3578,21.02126667,19.76885,208914325,288563540.1,0.012470772,0.017611026,4.529831629,22,26.52983163
2020/10/19,sz.300059,25.97,25.98,266270021,0,25.246,24.6115,25.3438,21.05993333,19.82005,212365023.4,286070069.8,0.037435137,0.038888889,0.692139824,15.5,16.19213982
2020/10/20,sz.300059,26.75,25.97,264967843,0,25.534,24.7685,25.324,21.11046667,19.87565,216871910.2,282889694.5,0.029242016,0.033494604,0.633527903,16.3,16.9335279
2020/10/21,sz.300059,26.35,26.75,180202500,0,25.748,24.9005,25.3068,21.1662,19.92995,217827349,280135287.8,0.016424039,0.025,3.56730452,18.3,21.86730452
2020/10/22,sz.300059,26.09,26.35,193448836,0,25.958,25.039,25.2752,21.21346667,19.98385,218460026.6,277123676.4,0.000383142,0.031344411,3.019404242,21,24.01940424
2020/10/23,sz.300059,25.19,26.09,160870151,0,26.015,25.125,25.2056,21.26026667,20.035,215691984.5,271810452.2,0.0356049,0.039649257,4.081531829,8,12.08153183
2020/10/26,sz.300059,24.33,25.19,248332107,0,25.839,25.0915,25.1536,21.30173333,20.0807,203185413.8,267365373.1,0.031449045,0.049323787,0.71188224,7.2,7.91188224
2020/10/27,sz.300059,24.33,24.33,130490678,0,25.66,25.0855,25.1102,21.3444,20.1264,193309415.7,262568731.3,0.007453416,0.014309076,5.030227805,13.7,18.7302278
2020/10/28,sz.300059,24.34,24.33,165080997,0,25.505,25.087,25.0932,21.39686667,20.17065,189131762.3,258093724.3,0.003297609,0.020383204,3.603835296,15.7,19.3038353
2020/10/29,sz.300059,24.37,24.34,187313844,0,25.37,25.099,25.087,21.44746667,20.2172,190516681.3,253995171.8,0.01120332,0.025578563,2.625299029,10.7,13.32529903
2020/10/30,sz.300059,23.38,24.37,221671841,0,25.11,25.0805,25.0564,21.4956,20.25515,193040586.7,253047090.2,0.037067545,0.046625767,1.239897648,7.2,8.439897648
2020/11/2,sz.300059,23.52,23.38,162004532,0,24.865,25.0555,25.0202,21.54086667,20.2939,192772037,252025356.8,0.003841229,0.028822055,3.57189554,12.7,16.27189554
2020/11/3,sz.300059,24.3,23.52,250510016,0,24.62,25.077,24.9826,21.59033333,20.3359,199526954,248068857,0.029224905,0.046060606,-5,7.2,2.2
2020/11/4,sz.300059,24.22,24.3,148974891,0,24.407,25.0775,24.9432,21.64493333,20.377,198659640.5,245968460.8,0.003292181,0.022531749,3.943333609,15.7,19.64333361
2020/11/5,sz.300059,24.98,24.22,256840652,0,24.296,25.127,24.9396,21.70026667,20.42115,204839543.4,244944653.1,0.009292929,0.021868787,-5,22,17
2020/11/6,sz.300059,25.2,24.98,256659606,0,24.297,25.156,24.94,21.75573333,20.46645,208422239.4,245380885,0.01002004,0.024091627,-5,19,14
2020/11/9,sz.300059,26.92,25.2,497659344,0,24.556,25.1975,24.9554,21.8246,20.52335,215174367.4,248774873.5,0.05984252,0.084481508,-5,16.3,11.3
2020/11/10,sz.300059,26.67,26.92,335161600,0,24.79,25.225,24.9702,21.89146667,20.57665,220215336.5,248784721.5,0.012222222,0.030358449,-5,19.8,14.8
2020/11/11,sz.300059,25.37,26.67,319219664,0,24.893,25.199,24.9486,21.95166667,20.62295,228392336.6,245982311.9,0.044444444,0.051368579,-5,15.5,10.5
2020/11/12,sz.300059,25.45,25.37,152510778,0,25.001,25.1855,24.952,22.01433333,20.66925,227801950.8,241427702.5,0.000785238,0.020209872,3.682962791,24,27.68296279
2020/11/13,sz.300059,24.96,25.45,184681180,0,25.159,25.1345,24.9408,22.0736,20.7147,229143554.1,240742914,0.006764823,0.021479714,2.328697158,22,24.32869716
2020/11/16,sz.300059,25.18,24.96,135263616,0,25.325,25.095,24.9178,22.13066667,20.76185,222593233.8,235574636.2,0.003167063,0.021764939,4.258141785,24,28.25814179
2020/11/17,sz.300059,25.16,25.18,164276601,0,25.411,25.0155,24.8978,22.1902,20.80915,217558671.7,230839142.6,0.004391218,0.028219396,2.883503242,21,23.88350324
2020/11/18,sz.300059,25.31,25.16,194035673,0,25.52,24.9635,24.8782,22.24713333,20.85695,218250330.4,230276904.2,0.005162828,0.020296643,1.573810943,24,25.57381094
2020/11/19,sz.300059,25.83,25.31,229372007,0,25.605,24.9505,24.858,22.30773333,20.90595,220046488.9,226319649.3,0.032786885,0.051380368,-5,15.5,10.5
2020/11/20,sz.300059,25.73,25.83,147507576,0,25.658,24.9775,24.846,22.36293333,20.9566,219378360.2,221981899.7,0.001167315,0.018860662,3.354972806,24,27.35497281
2020/11/23,sz.300059,26.34,25.73,353762848,0,25.6,25.078,24.8546,22.42433333,21.00895,224649897.2,224760648,0.030919765,0.057578009,-5,16.3,11.3
2020/11/24,sz.300059,26.11,26.34,186973171,0,25.544,25.167,24.8848,22.48053333,21.0641,227474021.9,220666050.9,0.005333333,0.02000755,1.526871931,24.8,26.32687193
2020/11/25,sz.300059,25.67,26.11,197044118,0,25.574,25.2335,24.898,22.53233333,21.1246,229072177.9,218639075.1,0.024325352,0.037856072,0.987698885,15.5,16.48769888
2020/11/26,sz.300059,25.92,25.67,160302863,0,25.621,25.311,24.9372,22.58966667,21.18645,227721628.9,215954231.2,0.005820722,0.021341463,2.576998278,22,24.57699828
2020/11/27,sz.300059,26.69,25.92,235784854,0,25.794,25.4765,25.007,22.65046667,21.2506,228427279.5,215309618.2,0.026538462,0.031097789,-5,18.3,13.3
2020/11/30,sz.300059,27.5,26.69,704893872,0,26.026,25.6755,25.0878,22.7162,21.315,255571746.5,225462374.5,0.018518519,0.078767123,-5,16.3,11.3
2020/12/1,sz.300059,29.42,27.5,593411776,0,26.452,25.9315,25.204,22.79433333,21.389,272716834.5,233834007.9,0.073722628,0.076402975,-5,11.6,6.6
2020/12/2,sz.300059,28.67,29.42,456237792,0,26.788,26.154,25.3032,22.8696,21.45885,288079979.6,239736889.3,0.021501706,0.040581671,-5,14.1,9.1
2020/12/3,sz.300059,29.2,28.67,328012720,0,27.125,26.365,25.4208,22.94813333,21.53205,291638583,242681238,0.024202034,0.03565365,-5,14.1,9.1
2020/12/4,sz.300059,28.36,29.2,298510752,0,27.388,26.523,25.5186,23.02293333,21.5989,293731140.3,244326833.2,0.014935742,0.029483177,-5,16.1,11.1
2020/12/7,sz.300059,27.75,28.36,214465825,0,27.529,26.5645,25.5736,23.0958,21.66445,279571464.3,238646879.3,0.032764029,0.034158243,1.013256672,16.3,17.31325667
2020/12/8,sz.300059,28.05,27.75,203288594,0,27.723,26.6335,25.6456,23.1714,21.7282,272977814,236152438.3,0.005016123,0.024604569,1.391636884,22.6,23.99163688
2020/12/9,sz.300059,26.7,28.05,352675232,0,27.826,26.7,25.6934,23.23453333,21.78215,274650592.4,238233261.7,0.048128342,0.054532578,-5,16.3,11.3
2020/12/10,sz.300059,26.73,26.7,213143426,0,27.907,26.764,25.7454,23.2962,21.8371,277682224.8,239303820.9,0.000748783,0.019948282,1.093187514,24.8,25.89318751
2020/12/11,sz.300059,26.47,26.73,224526796,0,27.885,26.8395,25.7998,23.35106667,21.89065,279674505.6,240370482.2,0.015619189,0.034866469,0.659136098,15.5,16.1591361
2020/12/14,sz.300059,26.59,26.47,167387828,0,27.794,26.91,25.8512,23.40553333,21.9369,281280716.2,240370728.2,0.003396226,0.023934181,3.036264055,21.8,24.83626406
2020/12/15,sz.300059,26.7,26.59,165495334,0,27.522,26.987,25.9078,23.4626,21.9779,281341652.9,241372401.4,0.010598032,0.027087199,3.143568483,19.8,22.94356848
2020/12/16,sz.300059,26.15,26.7,153909549,0,27.27,27.029,25.9466,23.51426667,22.01535,279335346.7,241124169.1,0.020232297,0.021356313,3.617000339,20.5,24.11700034
2020/12/17,sz.300059,27.31,26.15,317190080,0,27.081,27.103,26.013,23.57466667,22.05215,283726250.3,244803118.8,0.04475899,0.049490539,-5,16.3,11.3
2020/12/18,sz.300059,26.9,27.31,167206428,0,26.935,27.1615,26.0586,23.63266667,22.093,284711192.9,244447133.7,0.007013658,0.018729343,3.159812288,22.8,25.95981229
2020/12/21,sz.300059,27.59,26.9,249119609,0,26.919,27.224,26.0886,23.69493333,22.13605,279479031,242177190.2,0.033333333,0.050847458,-5,16.3,11.3
2020/12/22,sz.300059,26.32,27.59,240111017,0,26.746,27.2345,26.0926,23.75113333,22.1809,282135923.3,242292566.2,0.035897436,0.0429247,0.090037808,15.5,15.59003781
2020/12/23,sz.300059,26.64,26.32,207059346,0,26.74,27.283,26.1076,23.80933333,22.2232,282636684.7,243320159.9,0.011773642,0.028782288,1.490251111,19.8,21.29025111
2020/12/24,sz.300059,26.53,26.64,136058199,0,26.72,27.3135,26.1238,23.866,22.2636,281424451.5,242754954,0.001129518,0.023298817,4.395245214,21.8,26.19524521
2020/12/25,sz.300059,26.83,26.53,207657292,0,26.756,27.3205,26.1408,23.92313333,22.30115,280018073.4,243751117.5,0.017058378,0.040883978,1.480765539,16.3,17.78076554
2020/12/28,sz.300059,27.42,26.83,272173824,0,26.839,27.3165,26.1698,23.98626667,22.3374,258382071,243869193.6,0.023516237,0.057142857,-5,16.3,11.3
2020/12/29,sz.300059,27.59,27.42,265611289,0,26.928,27.225,26.1866,24.07233333,22.3795,241992046.6,243882062.5,0.001086169,0.033743409,-5,19.8,14.8
2020/12/30,sz.300059,28.93,27.59,365498064,0,27.206,27.238,26.2382,24.1706,22.4342,237455060.2,247587973.8,0.044027427,0.053503624,-5,14.1,9.1
2020/12/31,sz.300059,31,28.93,512471168,0,27.575,27.328,26.3364,24.28306667,22.4942,246677982.6,253968420.4,0.055139551,0.076148521,-5,11.6,6.6
2021/1/4,sz.300059,32.2,31,475336320,0,28.105,27.52,26.4766,24.40166667,22.56435,255519261,260257743.8,0.015132409,0.063492063,-5,9.1,4.1
2021/1/5,sz.300059,32.43,32.2,434368352,0,28.589,27.754,26.6386,24.523,22.63595,266514387.4,263978468.7,0.023674242,0.051515152,-5,9.1,4.1
2021/1/6,sz.300059,33.1,32.43,345176352,0,29.267,28.0065,26.814,24.64766667,22.7118,273608775.3,268272182.2,0.013782542,0.042145594,-5,9.1,4.1
2021/1/7,sz.300059,34.7,33.1,380011920,0,30.073,28.4065,27.0212,24.784,22.80295,274975609.7,272570800.6,0.050878256,0.058196485,-5,9.1,4.1
2021/1/8,sz.300059,33.9,34.7,357447728,0,30.81,28.765,27.2118,24.90706667,22.88855,282190824.8,275973478.3,0.024460432,0.04319222,-5,9.1,4.1
2021/1/11,sz.300059,33.03,33.9,326014128,0,31.43,29.093,27.4048,25.02493333,22.9729,287265191.4,278060324,0.036464411,0.050393242,-5,9.1,4.1
2021/1/12,sz.300059,38.18,33.03,547589168,0,32.506,29.6725,27.698,25.1778,23.08015,306275258.4,285772016.8,0.154171705,0.133577789,-5,6.6,1.6
2021/1/13,sz.300059,38.86,38.18,486127552,0,33.633,30.2805,27.9892,25.3352,23.19005,322306869.3,290484367.5,0.030769231,0.054259635,-5,6.6,1.6
2021/1/14,sz.300059,36.52,38.86,375219552,0,34.392,30.799,28.2352,25.4762,23.2925,333372369.4,295009260.7,0.041469816,0.045406824,-5,8.3,3.3
2021/1/15,sz.300059,36.04,36.52,343278176,0,34.896,31.2355,28.4564,25.6154,23.3893,334676774.2,296738011.2,0.01260274,0.066168623,-5,9.8,4.8
2021/1/18,sz.300059,37.78,36.04,334752656,0,35.454,31.7795,28.708,25.76246667,23.4938,343054085.6,298299872.2,0.052367688,0.078209416,-5,6.6,1.6
2021/1/19,sz.300059,37.04,37.78,296131040,0,35.915,32.252,28.9104,25.904,23.59605,345404657.2,294269306.1,0.017506631,0.050970246,-5,9.1,4.1
2021/1/20,sz.300059,37.45,37.04,275728048,0,36.35,32.8085,29.126,26.04826667,23.7001,347185508.7,293080635.1,0.009259259,0.041053447,0.592075524,10.6,11.19207552
2021/1/21,sz.300059,39.68,37.45,387440528,0,36.848,33.4605,29.4122,26.20526667,23.8168,356204567.8,294445052.3,0.053078556,0.07324291,-5,6.6,1.6
2021/1/22,sz.300059,39.35,39.68,313326912,0,37.393,34.1015,29.6902,26.3594,23.9333,365068003.5,297661375,0.001782077,0.032704403,-5,12.1,7.1
2021/1/25,sz.300059,39.56,39.35,341528400,0,38.046,34.738,29.9822,26.51313333,24.05075,371761558.9,300798319.4,0.011,0.043628297,-5,8.1,3.1
2021/1/26,sz.300059,36.62,39.56,413462336,0,37.89,35.198,30.211,26.6478,24.15075,378825984.5,306362293.8,0.061025641,0.061538462,-5,8.3,3.3
2021/1/27,sz.300059,37.2,36.62,256939589,0,37.724,35.6785,30.4518,26.7828,24.2556,378392399.5,308215553.6,0.002425222,0.02989418,1.663639748,13.8,15.46363975
2021/1/28,sz.300059,36.2,37.2,275271104,0,37.692,36.042,30.6696,26.90313333,24.35275,373881051.5,309840262.2,0.011469143,0.030311159,1.115709042,14.3,15.41570904
2021/1/29,sz.300059,35.2,36.2,396024304,0,37.608,36.252,30.857,27.01153333,24.44505,368058708.3,313173308.1,0.040610521,0.092133621,-5,12.5,7.5
2021/2/1,sz.300059,35.88,35.2,245138459,0,37.418,36.436,31.06,27.12,24.5372,356548815.2,315125925.8,0.005605381,0.037258635,2.220936491,12.3,14.52093649
2021/2/2,sz.300059,36.85,35.88,249644689,0,37.399,36.657,31.2702,27.2378,24.6358,347312632.1,313043562.6,0.018237082,0.037618403,2.02524125,10.8,12.82524125
2021/2/3,sz.300059,35.34,36.85,264230947,0,37.188,36.769,31.4548,27.35006667,24.7241,343265361.8,314588718.1,0.032046015,0.043881167,1.60074943,12.5,14.10074943
2021/2/4,sz.300059,35.39,35.34,218955410,0,36.759,36.8035,31.6492,27.45133333,24.81155,335212536.3,315026944,0.015203672,0.042037862,3.049629113,12.5,15.54962911
2021/2/5,sz.300059,35.37,35.39,191460894,0,36.361,36.877,31.8382,27.5522,24.9018,326913194.6,315650104.6,0.012011173,0.033809786,3.934394723,14,17.93439472
2021/2/8,sz.300059,35.84,35.37,210516467,0,35.989,37.0175,32.0212,27.64513333,24.99315,321138311.6,315144736.9,0.00589391,0.053517241,3.320006893,14.8,18.12000689
2021/2/9,sz.300059,38.16,35.84,350762000,0,36.143,37.0165,32.2344,27.74753333,25.09575,311296953.2,308062099.4,0.064435146,0.074517978,-5,11.6,6.6
2021/2/10,sz.300059,38.49,38.16,245529649,0,36.272,36.998,32.4158,27.8388,25.1997,299267058,301104456.9,0.004960836,0.027906977,1.845698614,17.1,18.94569861
2021/2/18,sz.300059,37.62,38.49,304172192,0,36.414,37.053,32.5948,27.9324,25.3009,295714690,298063144.9,0.057142857,0.066218571,-5,10.8,5.8
2021/2/19,sz.300059,36.82,37.62,277189216,0,36.576,37.092,32.7472,28.00493333,25.3979,292410242,297046674.8,0.004864865,0.043744999,0.668496249,16.8,17.46849625
2021/2/22,sz.300059,33.63,36.82,446594880,0,36.351,36.8845,32.8526,28.04806667,25.48035,298002353.2,300008357.4,0.086637697,0.089353612,-5,14.7,9.7
2021/2/23,sz.300059,33.55,33.63,219885018,0,36.021,36.71,32.9686,28.10086667,25.564,294190052.1,300116741.2,0.000297974,0.033799534,2.673350473,18.2,20.87335047
2021/2/24,sz.300059,32.65,33.55,265741430,0,35.752,36.47,33.0606,28.13906667,25.6437,293690721.2,301365797.9,0.026825633,0.045521726,1.182097245,7.2,8.382097245
2021/2/25,sz.300059,31.67,32.65,254264170,0,35.38,36.0695,33.16,28.15693333,25.7159,287031903.3,299397576.7,0.04030303,0.045317221,1.507474015,6.4,7.907474015
2021/2/26,sz.300059,30.38,31.67,266623150,0,34.881,35.621,33.233,28.17266667,25.7804,284696715.2,300467171.2,0.003934426,0.029147982,1.126379998,11.9,13.02638
2021/3/1,sz.300059,31.33,30.38,215368144,0,34.43,35.2095,33.3302,28.213,25.84585,278388702.4,300283998.1,0.017538162,0.027344992,2.827851456,8.4,11.22785146
2021/3/2,sz.300059,30.73,31.33,199630989,0,33.687,34.915,33.413,28.2536,25.9074,267697135.1,300928861.4,0.022271715,0.040101042,3.366173384,6.4,9.766173384
2021/3/3,sz.300059,31.8,30.73,207402197,0,33.018,34.645,33.515,28.2936,25.9757,265220265.5,301766998.6,0.029126214,0.036443607,3.12707493,7.2,10.32707493
2021/3/4,sz.300059,30.12,31.8,291788064,0,32.268,34.341,33.5944,28.322,26.0343,266046113.5,304524568.9,0.037699681,0.046325879,0.418242277,6.4,6.818242277
2021/3/5,sz.300059,30.69,30.12,273195968,0,31.655,34.1155,33.662,28.34866667,26.0965,259904696.7,303644686.7,0.041044776,0.057729314,1.002774625,6.4,7.402774625
2021/3/8,sz.300059,28.81,30.69,297650416,0,31.173,33.762,33.7002,28.3572,26.14955,262530294.5,306253566.4,0.06763754,0.074526181,0.280915927,5.6,5.880915927
2021/3/9,sz.300059,27.53,28.81,327894832,0,30.571,33.296,33.699,28.374,26.19595,266442801.7,307829070.9,0.040097629,0.055746731,-5,0.6,-4.4
2021/3/10,sz.300059,27.81,27.53,195250936,0,30.087,32.9195,33.7288,28.3938,26.24555,262993801.1,306931869.3,0.01487779,0.023214914,3.638622915,2.6,6.238622915
2021/3/11,sz.300059,28.6,27.81,217198970,0,29.78,32.58,33.768,28.41853333,26.299,262905979.1,307134661.8,0.022524133,0.043672627,2.928216934,5.6,8.528216934
2021/3/12,sz.300059,28.16,28.6,205780247,0,29.558,32.2195,33.8006,28.42826667,26.34965,263621946.8,308529102.7,0.018815331,0.033575632,3.330280833,0.6,3.930280833
2021/3/15,sz.300059,27.33,28.16,180811997,0,29.158,31.794,33.8106,28.4364,26.395,262136723.3,307992196.8,0.02357985,0.033571429,4.129331884,0.6,4.729331884
2021/3/16,sz.300059,27.21,27.33,154958860,0,28.806,31.2465,33.8064,28.44,26.4413,252346566.3,305647897.5,0.020518359,0.034917207,4.930151287,0.6,5.530151287
2021/3/17,sz.300059,27.37,27.21,153535787,0,28.363,30.6905,33.802,28.43753333,26.50475,247746873.2,303406387.5,0.0099631,0.029252438,4.939599385,4.1,9.039599385
2021/3/18,sz.300059,28.24,27.37,259650026,0,28.175,30.2215,33.7882,28.4444,26.575,245520764.9,301289426.7,0.025790047,0.042946927,1.382039894,0.6,1.982039894
2021/3/19,sz.300059,27.15,28.24,192209952,0,27.821,29.738,33.7112,28.44093333,26.6401,241271801.7,294884202.4,0.019147399,0.028468468,3.48184981,2.6,6.08184981
2021/3/22,sz.300059,27.61,27.15,183863585,0,27.701,29.437,33.6194,28.43386667,26.7061,228135236.9,289054747.7,0.008400292,0.036298932,3.639143226,2.1,5.739143226
2021/3/23,sz.300059,27.15,27.61,192328984,0,27.663,29.117,33.5138,28.43533333,26.7707,226757435.2,284213960.4,0.016304348,0.038156947,3.232950846,0.6,3.832950846
2021/3/24,sz.300059,27.07,27.15,204952173,0,27.589,28.838,33.3932,28.43913333,26.83405,223717972.4,281409476.8,0.005945745,0.034854474,2.716941329,2.1,4.816941329
2021/3/25,sz.300059,27.23,27.07,169596781,0,27.452,28.616,33.2438,28.45273333,26.89895,219484602.9,277201174,0.017943925,0.039244186,3.881815919,0.6,4.481815919
2021/3/26,sz.300059,28.1,27.23,266689562,0,27.446,28.502,33.1278,28.47553333,26.96225,219487923.5,275386010.7,0.023679417,0.033826638,0.315791229,0.6,0.915791229
2021/3/29,sz.300059,27.77,28.1,180624214,0,27.49,28.324,33.0226,28.4946,27.02435,217750727,272478212.4,0.011391954,0.030440868,3.371058463,4.1,7.471058463
2021/3/30,sz.300059,27.95,27.77,137213552,0,27.564,28.185,32.818,28.51206667,27.08785,214629855.2,264270700.1,0.01084991,0.026642984,4.807840901,4.1,8.907840901
2021/3/31,sz.300059,27.26,27.95,138686340,0,27.553,27.958,32.586,28.51926667,27.1479,211194062.3,257321875.8,0.021184919,0.028356066,4.610394489,2.6,7.210394489
2021/4/1,sz.300059,28.2,27.26,184918145,0,27.549,27.862,32.4196,28.53266667,27.21205,205850566.4,253515847.7,0.025081788,0.035373187,2.705854617,0.6,3.305854617
2021/4/2,sz.300059,28.87,28.2,238635944,0,27.721,27.771,32.2762,28.5574,27.2806,204122565.2,251423003.1,0.007327285,0.019540624,0.508587476,12.1,12.60858748
2021/4/6,sz.300059,28.61,28.87,151726172,0,27.821,27.761,32.0928,28.58026667,27.34505,196826353,247762473.4,0.017176228,0.035775128,3.876143956,5.6,9.476143956
2021/4/7,sz.300059,27.88,28.61,158070359,0,27.894,27.7785,31.9096,28.5918,27.4054,188335129.3,245001259.8,0.011347518,0.020509194,3.548181787,7.1,10.64818179
