,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,MA 10,MA 20,MA 50,MA 150,MA 200,VMA 20,VMA 50,volatility,volatility_max,vscore,score,total_score
48,300059.SZ,20100601,61.9,62.1,57.36,59.73,62.75,-3.02,-4.81,20651.69,123248.3859,63.88300000000002,63.55200000000002,,,,22993.57900000002,,0.03505654281098549,0.07632850241545897,-5.0,0.0,-5.0
49,300059.SZ,20100602,59.55,61.7,58.52,61.7,59.73,1.97,3.3,12740.25,76675.3778,64.00200000000002,63.22150000000003,71.8642,,,22675.37350000002,42038.78159999998,0.036104114189756606,0.05153970826580226,-5.0,0.0,-5.0
50,300059.SZ,20100603,61.88,63.57,60.0,60.25,61.7,-1.45,-2.35,18819.68,116899.3142,64.04600000000002,62.66400000000002,71.90220000000001,,,22454.52950000002,38467.709999999985,0.0263413057530705,0.056158565361019354,-5.0,0.0,-5.0
51,300059.SZ,20100604,59.9,62.1,59.2,61.9,60.25,1.65,2.74,16258.29,98284.0033,63.73500000000003,62.40500000000003,71.85640000000001,,,22003.62800000002,36590.80339999998,0.0333889816360601,0.046698872785829286,-5.0,0.0,-5.0
52,300059.SZ,20100607,60.0,66.25,59.21,65.73,61.9,3.83,6.19,35517.36,227021.0341,63.568000000000026,62.481500000000025,71.869,,,22873.775000000016,35590.70779999998,0.09550000000000007,0.10626415094339621,-5.0,0.0,-5.0
53,300059.SZ,20100608,65.73,65.88,63.7,64.7,65.73,-1.03,-1.57,22291.52,144167.6892,63.37800000000003,62.61650000000003,71.7892,,,22861.706000000017,34585.93339999999,0.015670165829910255,0.03309046751669691,-5.0,0.0,-5.0
54,300059.SZ,20100609,64.75,68.5,64.75,65.99,64.7,1.29,1.99,35833.05,239428.3042,63.50800000000004,62.95600000000003,71.7134,,,23787.521500000017,34098.091599999985,0.01915057915057907,0.05474452554744526,-5.0,0.0,-5.0
55,300059.SZ,20100610,65.9,68.48,65.4,68.02,65.99,2.03,3.08,29579.81,199165.3199,63.647000000000034,63.34200000000003,71.70379999999999,,,24249.250500000016,33826.60119999999,0.032169954476479364,0.04497663551401866,-5.0,0.0,-5.0
56,300059.SZ,20100611,69.24,73.95,68.55,70.75,68.02,2.73,4.01,45845.97,324381.5888,64.15200000000003,63.83950000000003,71.6476,,,25513.926000000018,33389.80899999999,0.02180820335066443,0.07302231237322522,-5.0,0.0,-5.0
57,300059.SZ,20100617,71.2,71.46,64.92,65.24,70.75,-5.51,-7.79,30915.71,210062.1114,64.40100000000004,64.00650000000003,71.37239999999998,,,26159.31500000002,33041.51159999998,0.08370786516853944,0.09151973131821987,-5.0,0.0,-5.0
58,300059.SZ,20100618,64.4,64.98,60.37,61.15,65.24,-4.09,-6.27,21297.52,132646.2531,64.54300000000003,64.21300000000004,70.86099999999999,,,26303.91200000002,32291.229199999987,0.05046583850931688,0.07094490612496163,-5.0,0.0,-5.0
59,300059.SZ,20100621,60.5,62.88,57.38,62.46,61.15,1.31,2.14,52679.99,318074.2612,64.61900000000003,64.31050000000003,70.3784,,,27233.822000000022,32115.251799999984,0.032396694214876044,0.08746819338422392,-5.0,0.0,-5.0
60,300059.SZ,20100622,61.38,63.86,61.18,62.12,62.46,-0.34,-0.54,29124.47,182936.9042,64.80600000000003,64.42600000000003,69.851,,,27616.90100000002,31703.70999999998,0.012056044314108746,0.0419668023802067,-5.0,0.0,-5.0
61,300059.SZ,20100623,61.6,65.45,61.45,65.05,62.12,2.93,4.72,31468.01,199799.4494,65.12100000000002,64.42800000000003,69.20519999999999,,,27282.536000000015,31362.74299999998,0.056006493506493435,0.06111535523300229,-5.0,0.0,-5.0
62,300059.SZ,20100624,64.6,65.87,63.85,64.35,65.05,-0.7,-1.08,21402.19,138432.1988,64.98300000000003,64.27550000000002,68.45419999999999,,,26460.435500000014,30851.879399999976,0.0038699690402476785,0.030666464247760785,-5.0,0.0,-5.0
63,300059.SZ,20100625,63.75,65.2,60.8,62.75,64.35,-1.6,-2.49,25473.22,160943.3355,64.78800000000003,64.08300000000003,67.87499999999999,,,26441.536500000017,30120.973399999973,0.01568627450980392,0.0674846625766872,-5.0,0.0,-5.0
64,300059.SZ,20100628,62.31,63.45,60.5,60.8,62.75,-1.95,-3.11,23760.31,146043.2264,64.26900000000002,63.88850000000002,67.1518,,,26686.717500000017,29417.324399999976,0.024233670357888062,0.04649330181245079,-5.0,0.0,-5.0
65,300059.SZ,20100629,60.6,61.24,54.8,54.8,60.8,-6.0,-9.87,40694.36,233514.0614,62.94700000000002,63.29700000000001,66.4308,,,27582.851000000017,29109.576199999978,0.09570957095709577,0.10516002612671464,-5.0,0.0,-5.0
66,300059.SZ,20100630,53.33,54.85,52.1,54.14,54.8,-0.66,-1.2,23151.63,122917.6181,61.286000000000016,62.719000000000015,65.87819999999999,,,27867.68750000002,27999.860599999978,0.015188449278079923,0.05013673655423883,-5.0,0.0,-5.0
67,300059.SZ,20100701,53.5,54.48,51.5,51.52,54.14,-2.62,-4.84,21045.82,110628.0265,59.91400000000001,62.15750000000001,65.2764,,,27927.542500000018,27570.24219999998,0.03700934579439247,0.0546989720998531,-5.0,0.0,-5.0
68,300059.SZ,20100702,51.8,52.0,47.65,50.78,51.52,-0.74,-1.44,24896.61,124095.7681,58.87700000000001,61.710000000000015,64.72800000000001,,,28139.788500000017,26989.580199999982,0.019691119691119616,0.08365384615384618,-5.0,0.0,-5.0
69,300059.SZ,20100705,49.5,49.89,47.51,48.87,50.78,-1.91,-3.76,16154.65,78789.6315,57.51800000000001,61.06850000000001,64.1418,,,28310.508500000018,26524.67579999998,0.01272727272727278,0.04770495089196237,-5.0,0.0,-5.0
70,300059.SZ,20100706,48.51,50.99,48.01,50.35,48.87,1.48,3.03,19758.19,99099.8085,56.34100000000001,60.5735,63.6088,,,28357.434000000016,26248.391199999976,0.03793032364460943,0.058442831927829064,-5.0,0.0,-5.0
71,300059.SZ,20100707,50.38,51.45,49.38,51.31,50.35,0.96,1.91,18846.67,95096.559,54.967000000000006,60.044,63.176,,,28486.853000000014,25901.903799999975,0.01845970623263199,0.0402332361516035,-5.0,0.0,-5.0
72,300059.SZ,20100708,51.66,51.9,49.61,50.92,51.31,-0.39,-0.76,18131.24,92300.8877,53.624,59.3035,62.688,,,27617.547000000013,25571.732199999973,0.014324428958575202,0.04412331406551058,-5.0,0.0,-5.0
73,300059.SZ,20100709,50.77,52.86,49.9,52.38,50.72,1.66,3.27,20062.92,103943.9187,52.587,58.6875,62.172000000000004,,,27506.117000000017,25161.49379999997,0.03171164073271616,0.055996973136587226,-5.0,0.0,-5.0
74,300059.SZ,20100712,52.39,53.0,51.89,52.29,52.38,-0.09,-0.17,14575.51,76217.0985,51.736000000000004,58.0025,61.717800000000004,,,26443.240000000013,24839.115399999973,0.0019087612139721591,0.020943396226415084,-5.0,0.0,-5.0
75,300059.SZ,20100713,51.9,51.9,49.77,51.0,52.29,-1.29,-2.47,17477.45,88670.0584,51.355999999999995,57.1515,61.31540000000001,,,25838.122000000014,24518.515999999974,0.01734104046242772,0.041040462427745575,-5.0,0.0,-5.0
76,300059.SZ,20100714,51.38,52.0,50.66,50.98,51.0,-0.02,-0.04,13029.15,66841.9041,51.04,56.163,60.983200000000004,,,24197.281000000017,24164.580799999974,0.007785130400934326,0.025769230769230836,-5.0,0.0,-5.0
77,300059.SZ,20100715,50.98,51.39,49.0,49.29,50.98,-1.69,-3.32,12145.23,61103.0133,50.817,55.3655,60.63500000000001,,,23258.757000000016,23991.486999999976,0.03315025500196151,0.04650710254913408,-5.0,0.0,-5.0
78,300059.SZ,20100716,49.02,49.65,48.04,49.3,49.29,0.01,0.02,10732.61,52302.7451,50.669,54.77299999999999,60.23860000000001,,,22730.511500000015,23671.619399999978,0.0057119543043654426,0.03242698892245719,-5.0,0.0,-5.0
79,300059.SZ,20100719,48.51,50.98,48.51,50.59,49.3,1.29,2.62,11290.17,56313.8885,50.840999999999994,54.17949999999998,59.88420000000002,,,20661.020500000013,23515.335599999973,0.042877757163471565,0.04845037269517456,-5.0,0.0,-5.0
80,300059.SZ,20100720,50.59,52.38,50.59,52.31,50.59,1.72,3.4,16825.3,87048.2727,51.03699999999999,53.688999999999986,59.502400000000016,,,20046.062000000013,23387.110399999972,0.03399881399486062,0.03417334860633828,-5.0,0.0,-5.0
81,300059.SZ,20100721,52.5,53.8,51.95,52.06,52.31,-0.25,-0.48,23318.13,122990.0269,51.111999999999995,53.03949999999999,59.20200000000002,,,19638.568000000014,23347.94659999997,0.008380952380952338,0.03438661710037164,-5.0,0.0,-5.0
82,300059.SZ,20100722,51.8,52.66,51.12,52.4,52.06,0.34,0.65,15134.3,78602.8339,51.25999999999999,52.441999999999986,58.96600000000002,,,19325.17350000001,23288.34419999997,0.011583011583011612,0.029244208127611075,-5.0,0.0,-5.0
83,300059.SZ,20100723,52.68,53.65,52.05,52.96,52.4,0.56,1.07,18546.66,98039.0401,51.318,51.952499999999986,58.785200000000025,,,18978.84550000001,23208.61939999997,0.005315110098709209,0.02982292637465054,-5.0,0.0,-5.0
84,300059.SZ,20100726,53.05,53.47,51.8,52.7,52.96,-0.26,-0.49,16673.4,87557.6801,51.358999999999995,51.54749999999999,58.65520000000002,,,18624.50000000001,23195.75259999997,0.0065975494816210055,0.031232466803815254,-5.0,0.0,-5.0
85,300059.SZ,20100727,52.64,52.64,51.8,52.02,52.7,-0.68,-1.29,16209.02,84574.5862,51.46099999999999,51.40849999999999,58.48960000000002,,,17400.233000000015,23113.02839999997,0.011778115501519708,0.015957446808510703,-5.0,0.0,-5.0
86,300059.SZ,20100728,51.99,53.46,51.69,53.38,52.02,1.36,2.61,27739.92,146064.1763,51.700999999999986,51.37049999999999,58.341200000000015,,,17629.647500000014,23256.77759999997,0.026735910752067715,0.03310886644219983,-5.0,0.0,-5.0
87,300059.SZ,20100729,53.32,54.21,53.01,53.45,53.38,0.07,0.13,23931.99,128362.36,52.11699999999998,51.467,58.17220000000001,,,17773.956000000013,23375.25879999997,0.0024381095273818933,0.022136137244050964,-5.0,0.0,-5.0
88,300059.SZ,20100730,53.49,53.55,52.12,53.2,53.45,-0.25,-0.47,17892.8,94556.0672,52.506999999999984,51.588,58.09580000000001,,,17423.765500000012,23365.00319999997,0.005421574126004845,0.026704014939309052,-5.0,0.0,-5.0
89,300059.SZ,20100802,52.99,56.0,52.7,55.88,53.2,2.68,5.04,29620.31,162476.57,53.03599999999998,51.9385,58.00320000000001,,,18097.04850000001,23275.77359999997,0.054538592187205144,0.05892857142857138,-5.0,0.0,-5.0
90,300059.SZ,20100803,55.9,56.07,54.09,54.09,55.88,-1.79,-3.2,24808.42,136444.3109,53.21399999999998,52.1255,57.88880000000001,,,18349.56000000001,23342.68419999997,0.03237924865831834,0.03531300160513638,-5.0,0.0,-5.0
91,300059.SZ,20100804,54.21,54.69,52.8,53.77,54.09,-0.32,-0.59,18096.06,96642.9351,53.38499999999998,52.2485,57.66400000000001,,,18312.02950000001,22941.499199999973,0.00811658365615196,0.03455842018650577,-5.0,0.0,-5.0
92,300059.SZ,20100805,53.77,55.15,53.6,54.36,53.77,0.59,1.1,20816.78,113334.0032,53.58099999999998,52.420500000000004,57.403200000000005,,,18446.306500000013,22600.950799999973,0.010972661335317022,0.02810516772438798,-5.0,0.0,-5.0
93,300059.SZ,20100806,54.6,55.5,53.29,55.34,54.36,0.98,1.8,22930.0,125034.8534,53.81899999999998,52.56850000000001,57.17800000000001,,,18589.660500000013,22542.526799999974,0.01355311355311359,0.039819819819819836,-5.0,0.0,-5.0
94,300059.SZ,20100809,55.85,57.37,55.35,56.96,55.34,1.62,2.93,31125.77,175659.0503,54.24499999999998,52.80200000000001,57.02340000000001,,,19417.17350000001,22787.908399999975,0.019874664279319595,0.03521004009063964,-5.0,0.0,-5.0
95,300059.SZ,20100810,56.99,57.3,53.9,54.0,56.96,-2.96,-5.2,26162.63,145657.7688,54.442999999999984,52.95200000000001,56.77080000000001,,,19851.432500000014,22855.727199999976,0.0524653447973329,0.05933682373472947,-5.0,0.0,-5.0
96,300059.SZ,20100811,54.5,54.7,53.7,54.47,54.0,0.47,0.87,12467.29,67487.3641,54.551999999999985,53.12650000000001,56.546200000000006,,,19823.33950000001,22755.974999999977,0.0005504587155963511,0.018281535648994516,-5.0,0.0,-5.0
97,300059.SZ,20100812,53.62,54.5,53.51,53.6,54.47,-0.87,-1.6,13777.9,74354.5123,54.566999999999986,53.342000000000006,56.363200000000006,,,19904.973000000013,22634.558599999975,0.000372995151062962,0.018165137614678934,-5.0,0.0,-5.0
98,300059.SZ,20100813,53.58,54.99,53.23,54.83,53.6,1.23,2.29,16123.44,87498.1778,54.72999999999998,53.618500000000004,56.26520000000001,,,20174.514500000012,22543.993599999976,0.023329600597237776,0.032005819239861885,-5.0,0.0,-5.0
99,300059.SZ,20100816,54.99,56.22,54.83,55.83,54.83,1.0,1.82,17088.92,94890.6925,54.72499999999999,53.880500000000005,56.147800000000004,,,20464.452000000012,22630.966999999975,0.015275504637206698,0.02472429740305942,-5.0,0.0,-5.0
100,300059.SZ,20100817,55.88,56.4,54.75,55.25,55.83,-0.58,-1.04,21813.15,120645.8769,54.84099999999999,54.02750000000001,56.04780000000001,,,20713.844500000014,22690.836399999975,0.011274158911954232,0.029255319148936147,-5.0,0.0,-5.0
101,300059.SZ,20100818,55.5,55.68,54.6,54.98,55.25,-0.27,-0.49,13128.38,72183.9811,54.96199999999999,54.17350000000001,55.909400000000005,,,20204.357000000015,22628.23819999997,0.009369369369369426,0.0193965517241379,-5.0,0.0,-5.0
102,300059.SZ,20100819,54.92,55.16,54.01,54.64,54.98,-0.34,-0.62,16060.43,87801.2682,54.98999999999999,54.28550000000001,55.6876,,,20250.663500000017,22239.09959999997,0.0050983248361252936,0.020848440899202295,-5.0,0.0,-5.0
103,300059.SZ,20100820,54.8,54.85,50.88,51.35,54.64,-3.29,-6.02,30100.62,158908.2566,54.59099999999999,54.205000000000005,55.42060000000001,,,20828.361500000017,22395.28159999997,0.06295620437956197,0.07237921604375568,-5.0,0.0,-5.0
104,300059.SZ,20100823,51.4,51.88,50.4,50.69,51.35,-0.66,-1.29,20588.78,105005.1087,53.963999999999984,54.10450000000001,55.11460000000001,,,21024.130500000017,22090.39619999997,0.013813229571984453,0.028527370855821202,-5.0,0.0,-5.0
105,300059.SZ,20100824,50.21,51.69,50.1,51.4,50.69,0.71,1.4,11880.34,60763.6286,53.703999999999986,54.07350000000001,54.78220000000001,,,20807.696500000016,21736.406799999968,0.023700458076080417,0.030760301799187394,-5.0,0.0,-5.0
106,300059.SZ,20100825,51.0,51.3,49.65,49.75,51.4,-1.65,-3.21,12428.7,62629.7163,53.231999999999985,53.89200000000001,54.36220000000001,,,20042.13550000002,21068.06139999997,0.024509803921568627,0.03216374269005846,-5.0,0.0,-5.0
107,300059.SZ,20100826,49.9,50.38,49.71,50.18,49.75,0.43,0.86,7946.36,39738.0143,52.88999999999997,53.72850000000001,54.061000000000014,,,19242.854000000018,20608.67439999997,0.005611222444889803,0.013298928146089751,-5.0,0.0,-5.0
108,300059.SZ,20100827,50.02,51.0,49.72,51.0,50.18,0.82,1.63,10206.92,51510.2973,52.50699999999997,53.618500000000004,53.85800000000001,,,18858.56000000002,20386.86239999997,0.019592163134746036,0.025098039215686298,-5.0,0.0,-5.0
109,300059.SZ,20100830,51.39,52.3,51.03,51.92,51.0,0.92,1.8,13022.42,67480.7921,52.11599999999997,53.420500000000004,53.64720000000001,,,18028.665500000017,19593.71099999997,0.010313290523448164,0.024282982791586923,-5.0,0.0,-5.0
110,300059.SZ,20100831,51.69,52.0,51.02,51.79,51.92,-0.13,-0.25,13459.29,69170.5009,51.76999999999997,53.30550000000001,53.44060000000001,,,17461.209000000017,19280.40739999997,0.0019346101760495536,0.018846153846153787,-5.0,0.0,-5.0
111,300059.SZ,20100901,51.8,51.9,49.7,50.01,51.79,-1.78,-3.44,16321.69,82802.5197,51.27299999999997,53.11750000000001,53.139800000000015,,,17372.490500000018,18977.48099999997,0.03455598455598454,0.042389210019267744,-5.0,0.0,-5.0
112,300059.SZ,20100902,50.46,52.2,50.0,52.2,50.01,2.19,4.38,21688.72,111208.6017,51.02899999999997,53.0095,52.89680000000001,,,17416.087500000016,18983.21159999997,0.034482758620689696,0.04214559386973185,-5.0,0.0,-5.0
113,300059.SZ,20100903,52.1,54.76,52.0,53.99,52.2,1.79,3.43,37435.81,201656.8241,51.292999999999964,52.94199999999999,52.72160000000001,,,18141.37800000002,19222.46339999997,0.036276391554702504,0.05040175310445577,-5.0,0.0,-5.0
114,300059.SZ,20100906,54.2,55.2,52.22,52.68,53.99,-1.31,-2.43,21471.63,114913.095,51.49199999999996,52.727999999999994,52.559200000000004,,,17658.671000000017,19176.68979999997,0.028044280442804485,0.05398550724637688,-5.0,0.0,-5.0
115,300059.SZ,20100907,52.5,54.08,52.48,53.98,52.68,1.3,2.47,14252.96,76487.5801,51.749999999999964,52.727,52.5428,,,17063.18750000002,18647.86179999997,0.02819047619047613,0.029585798816568074,-5.0,0.0,-5.0
116,300059.SZ,20100908,53.8,53.8,52.68,53.4,53.98,-0.58,-1.07,12500.09,66539.675,52.11499999999997,52.673500000000004,52.528,,,17064.82750000002,18434.83099999997,0.007434944237918189,0.020817843866170957,-5.0,0.0,-5.0
117,300059.SZ,20100909,53.6,54.8,52.81,53.07,53.4,-0.33,-0.62,18620.64,100254.5415,52.40399999999996,52.647000000000006,52.559000000000005,,,17306.96450000002,18386.32739999997,0.009888059701492558,0.036313868613138595,-5.0,0.0,-5.0
118,300059.SZ,20100910,53.08,53.4,51.2,52.19,53.07,-0.88,-1.66,14820.9,77367.4197,52.52299999999995,52.515,52.5872,,,17241.83750000002,18184.81319999997,0.016767143933685016,0.041198501872659096,-5.0,0.0,-5.0
119,300059.SZ,20100913,51.83,53.44,50.0,53.0,52.19,0.81,1.55,11669.04,61580.2234,52.63099999999995,52.37349999999999,52.6698,,,16970.84350000002,18095.10099999997,0.02257379895813239,0.0643712574850299,-5.0,0.0,-5.0
120,300059.SZ,20100914,52.7,53.19,51.58,51.83,53.0,-1.17,-2.21,10774.07,56265.7386,52.63499999999995,52.202499999999986,52.699400000000004,,,16418.88950000002,17915.41859999997,0.016508538899430825,0.030268847527730767,-5.0,0.0,-5.0
121,300059.SZ,20100915,51.8,52.29,49.5,49.65,51.83,-2.18,-4.21,13841.87,69583.4325,52.59899999999995,51.93599999999999,52.66620000000001,,,16454.56400000002,17815.32259999997,0.04150579150579148,0.05335628227194491,-5.0,0.0,-5.0
122,300059.SZ,20100916,49.65,50.11,48.21,48.55,49.65,-1.1,-2.22,11455.99,56132.8252,52.233999999999945,51.631499999999996,52.61880000000001,,,16224.342000000019,17681.81759999997,0.02215508559919439,0.03791658351626419,-5.0,0.0,-5.0
123,300059.SZ,20100917,48.67,49.34,48.58,48.97,48.55,0.42,0.87,5249.29,25713.2861,51.73199999999995,51.51249999999999,52.5506,,,14981.775500000018,17385.54499999997,0.006163961372508674,0.015403323875152109,-5.0,0.0,-5.0
124,300059.SZ,20100920,49.45,49.48,47.11,47.26,48.97,-1.71,-3.49,12610.34,60362.5288,51.18999999999995,51.34099999999999,52.45000000000001,,,14582.853500000017,17346.24159999997,0.04428715874620839,0.04789814066289405,-5.0,0.0,-5.0
125,300059.SZ,20100921,47.78,47.79,46.28,46.5,47.26,-0.76,-1.61,5461.88,25485.9116,50.44199999999994,51.09599999999999,52.36000000000001,,,14261.930500000017,17105.93019999997,0.026789451653411494,0.03159656831973212,-5.0,0.0,-5.0
126,300059.SZ,20100927,46.65,47.21,46.19,47.05,46.5,0.55,1.18,5610.63,26267.5914,49.806999999999945,50.960999999999984,52.28140000000001,,,13921.027000000016,16957.55979999997,0.0085744908896034,0.021605592035585746,-5.0,0.0,-5.0
127,300059.SZ,20100929,46.7,46.9,45.6,45.61,47.05,-1.44,-3.06,9290.08,43011.0991,49.06099999999995,50.73249999999999,52.20780000000001,,,13988.213000000018,16900.45679999997,0.02334047109207716,0.027718550106609747,-5.0,0.0,-5.0
128,300059.SZ,20100930,45.61,46.95,45.31,46.58,45.61,0.97,2.13,5559.99,25625.5317,48.49999999999995,50.51149999999999,52.15340000000001,,,13755.866500000018,16797.00439999997,0.02126726595044944,0.034930777422790216,-5.0,0.0,-5.0
129,300059.SZ,20101008,46.83,48.06,46.71,47.56,46.58,0.98,2.1,6886.76,32704.386,47.955999999999946,50.293499999999995,52.092800000000004,,,13449.083500000017,16708.936199999967,0.015588298099508947,0.028089887640449465,-5.0,0.0,-5.0
130,300059.SZ,20101011,47.6,48.34,47.25,47.8,47.56,0.24,0.5,10769.42,51534.9263,47.552999999999955,50.093999999999994,52.00260000000001,,,13314.590000000017,16587.81859999997,0.004201680672268818,0.0225486139842781,-5.0,0.0,-5.0
131,300059.SZ,20101012,47.8,49.36,47.6,48.2,47.8,0.4,0.84,7966.46,38641.6163,47.40799999999995,50.003499999999995,51.92540000000001,,,12896.828500000016,16280.785199999968,0.008368200836820203,0.03565640194489461,-5.0,0.0,-5.0
132,300059.SZ,20101013,48.2,48.59,47.28,48.58,48.2,0.38,0.79,10030.38,47946.6224,47.41099999999995,49.8225,51.849000000000004,,,12313.911500000017,16178.706799999967,0.007883817427385796,0.02696027989298214,-5.0,0.0,-5.0
133,300059.SZ,20101014,48.6,50.39,48.3,49.15,48.58,0.57,1.17,17757.44,88078.4549,47.42899999999995,49.580499999999994,51.772800000000004,,,11329.993000000017,16162.922399999965,0.01131687242798348,0.041476483429251906,-5.0,0.0,-5.0
134,300059.SZ,20101015,48.5,48.83,47.46,48.25,49.15,-0.9,-1.83,13035.97,62640.9754,47.52799999999995,49.358999999999995,51.68380000000001,,,10908.210000000017,16090.173799999964,0.005154639175257732,0.028056522629530973,-5.0,0.0,-5.0
135,300059.SZ,20101018,47.7,48.18,46.13,47.19,48.25,-1.06,-2.2,9841.72,46157.8019,47.59699999999995,49.019499999999994,51.58720000000001,,,10687.648000000017,15962.827799999963,0.010691823899371176,0.0425487754254877,-5.0,0.0,-5.0
136,300059.SZ,20101019,47.05,51.91,47.05,51.91,47.19,4.72,10.0,28603.21,144606.8263,48.08299999999995,48.94499999999999,51.55780000000001,,,11492.804000000016,15980.093599999962,0.10329436769394261,0.0936235792718166,-5.0,0.0,-5.0
137,300059.SZ,20101020,53.49,54.8,52.0,52.8,51.91,0.89,1.71,43456.59,231518.5634,48.80199999999995,48.931499999999986,51.544800000000016,,,12734.601500000017,16370.58559999996,0.012899607403253034,0.05109489051094886,-5.0,0.0,-5.0
138,300059.SZ,20101021,52.77,52.77,50.01,51.01,52.8,-1.79,-3.39,19966.03,102537.6203,49.24499999999995,48.87249999999999,51.50100000000002,,,12991.858000000018,16412.05019999996,0.033352283494409794,0.05230244457077895,-5.0,0.0,-5.0
139,300059.SZ,20101022,50.77,53.15,50.63,51.76,51.01,0.75,1.47,18813.17,98113.1955,49.66499999999995,48.81049999999999,51.418600000000026,,,13349.064500000017,16195.90739999996,0.019499704549930958,0.04741298212605825,-5.0,0.0,-5.0
140,300059.SZ,20101025,51.82,52.99,51.82,52.67,51.76,0.91,1.76,19093.29,100198.0033,50.151999999999944,48.852499999999985,51.39020000000002,,,13765.025500000014,16081.604799999961,0.016402933230412996,0.022079637667484463,-5.0,0.0,-5.0
141,300059.SZ,20101026,52.95,52.95,50.91,51.69,52.67,-0.98,-1.86,15038.13,77622.3457,50.50099999999995,48.95449999999998,51.348600000000026,,,13824.838500000016,16020.446199999958,0.023796033994334373,0.03852691218130323,-5.0,0.0,-5.0
142,300059.SZ,20101027,51.65,52.3,50.9,51.16,51.69,-0.53,-1.03,8816.11,45403.8329,50.75899999999994,49.08499999999999,51.28460000000002,,,13692.844500000016,15780.432799999959,0.009486931268151056,0.026768642447418712,-5.0,0.0,-5.0
143,300059.SZ,20101028,51.11,51.65,50.78,51.4,51.16,0.24,0.47,8675.33,44435.703,50.983999999999945,49.206499999999984,51.20580000000002,,,13864.146500000017,15495.339399999957,0.005674036392095464,0.016844143272023184,-5.0,0.0,-5.0
144,300059.SZ,20101029,51.8,54.6,51.58,53.03,51.4,1.63,3.17,22201.83,118331.527,51.46199999999995,49.49499999999998,51.12720000000002,,,14343.721000000016,15316.860599999956,0.023745173745173823,0.055311355311355365,-5.0,0.0,-5.0
145,300059.SZ,20101101,53.47,54.89,52.8,53.7,53.03,0.67,1.26,23532.14,126621.2349,52.11299999999994,49.85499999999998,51.121200000000016,,,15247.234000000017,15264.250799999956,0.004301477463998578,0.03807615230460928,-5.0,0.0,-5.0
146,300059.SZ,20101102,56.96,59.07,55.19,59.07,53.7,5.37,10.0,66737.87,382208.9201,52.82899999999995,50.45599999999999,51.21320000000002,,,18303.596000000016,16349.662399999956,0.037043539325842686,0.0656847807685797,-5.0,0.0,-5.0
147,300059.SZ,20101103,58.0,59.5,55.75,55.77,59.07,-3.3,-5.59,32657.83,186919.8819,53.125999999999955,50.963999999999984,51.25660000000003,,,19471.983500000017,16727.260999999955,0.03844827586206891,0.06302521008403361,-5.0,0.0,-5.0
148,300059.SZ,20101104,56.3,57.6,55.6,56.74,55.77,0.97,1.74,20176.8,113934.9054,53.698999999999955,51.47199999999998,51.29480000000002,,,20202.824000000015,16808.328199999956,0.0078152753108349,0.034722222222222224,-5.0,0.0,-5.0
149,300059.SZ,20101105,57.02,58.57,56.1,57.88,56.74,1.14,2.01,19010.78,108965.772,54.31099999999996,51.987999999999985,51.33580000000003,59.78260000000001,,20809.025000000016,16846.765399999957,0.015082427218519807,0.042171760286836245,-5.0,0.0,-5.0
150,300059.SZ,20101108,58.7,58.7,57.58,57.83,57.88,-0.05,-0.09,16493.78,95632.7229,54.826999999999956,52.489499999999985,51.38740000000003,59.77913333333334,,21095.243000000017,16740.377999999957,0.014821124361158509,0.01908006814310059,-5.0,0.0,-5.0
151,300059.SZ,20101109,57.8,58.49,56.43,56.7,57.83,-1.13,-1.95,14922.93,85544.9169,55.32799999999995,52.91449999999999,51.42180000000002,59.729200000000006,,21443.066500000015,16776.268999999957,0.019031141868512014,0.035219695674474305,-5.0,0.0,-5.0
152,300059.SZ,20101110,56.98,58.5,56.0,58.0,56.7,1.3,2.29,16245.73,93853.483,56.01199999999996,53.38549999999998,51.489000000000026,59.68186666666667,,21753.834000000013,16779.974999999955,0.017901017901017956,0.042735042735042736,-5.0,0.0,-5.0
153,300059.SZ,20101111,57.88,60.3,57.0,58.88,58.0,0.88,1.52,22910.73,135015.9918,56.759999999999955,53.87199999999998,51.63960000000003,59.61646666666666,,22011.498500000012,16636.177199999955,0.017277125086385625,0.05472636815920393,-5.0,0.0,-5.0
154,300059.SZ,20101112,58.25,59.5,55.0,55.07,58.88,-3.81,-6.47,19981.94,114397.5825,56.96399999999996,54.21299999999998,51.72720000000003,59.51839999999999,,22358.797000000013,16624.040399999954,0.054592274678111584,0.07563025210084033,-5.0,0.0,-5.0
155,300059.SZ,20101115,55.66,57.9,55.01,57.9,55.07,2.83,5.14,18125.03,102782.6181,57.38399999999996,54.74849999999998,51.85720000000003,59.44773333333332,,22772.962500000016,16748.934199999956,0.040244340639597594,0.04991364421416236,-5.0,0.0,-5.0
156,300059.SZ,20101116,57.94,59.9,55.5,55.97,57.9,-1.93,-3.33,18834.63,108955.6361,57.073999999999955,54.951499999999974,51.98160000000003,59.33046666666665,,22284.533500000016,16877.052799999958,0.03400069036934758,0.0734557595993322,-5.0,0.0,-5.0
157,300059.SZ,20101117,55.03,55.98,52.0,52.5,55.97,-3.47,-6.2,14933.63,80312.4737,56.74699999999996,54.93649999999998,52.02800000000003,59.15379999999998,,20858.385500000015,17016.798199999957,0.04597492276939853,0.07109682029296172,-5.0,0.0,-5.0
